BoreID,HydroCode,FromDepth,ToDepth,TopElev,BottomElev,ConstructionType,Material,InnerDiameter,OuterDiameter,Property,PropertySize,DrillMethod,LogType,geometry
10139389,GW096137.3.3,0.0,50.0,101.39,51.39,LIN,UNK,80.0,90.0,UNK,,UNK,1,
10139389,GW096137.3.3,50.0,53.0,51.39,48.39,INLT,UNK,80.0,90.0,UNK,,UNK,1,
10139389,GW096137.3.3,53.0,56.0,48.39,45.39,LIN,UNK,80.0,90.0,UNK,,UNK,1,
10139389,GW096137.3.3,0.0,92.0,101.39,9.39,UNK,UNK,,200.0,UNK,,ROT,1,
10134488,GW096106.1.1,18.35,19.35,87.55,86.55,INLT,UNK,,50.0,UNK,,UNK,1,
10134488,GW096106.1.1,0.0,23.0,105.9,82.9,UNK,UNK,,,UNK,,AUG,1,
10145857,GW096113.1.1,16.1,17.1,88.26,87.26,INLT,UNK,,50.0,UNK,,UNK,1,
10145857,GW096113.1.1,0.0,20.0,104.36,84.36,UNK,UNK,,,UNK,,AUG,1,
10134484,GW096101.1.1,11.7,13.7,95.48,93.48,INLT,UNK,,50.0,UNK,,UNK,1,
10134484,GW096101.1.1,0.0,27.0,107.18,80.18,UNK,UNK,,,UNK,,AUG,1,
10119561,GW096104.1.1,19.95,20.95,85.37,84.37,INLT,UNK,,50.0,UNK,,UNK,1,
10119561,GW096104.1.1,0.0,23.95,105.32,81.37,UNK,UNK,,,UNK,,AUG,1,
10147018,GW096115.1.1,18.35,19.35,86.82,85.82,INLT,UNK,,50.0,UNK,,UNK,1,
10147018,GW096115.1.1,0.0,20.5,105.17,84.67,UNK,UNK,,,UNK,,AUG,1,
10134563,GW096135.1.1,0.0,14.0,100.5,86.5,LIN,UNK,80.0,90.0,UNK,,UNK,1,
10134563,GW096135.1.1,14.0,17.0,86.5,83.5,INLT,UNK,80.0,90.0,UNK,,UNK,1,
10134563,GW096135.1.1,17.0,20.0,83.5,80.5,LIN,UNK,80.0,90.0,UNK,,UNK,1,
10134563,GW096135.1.1,0.0,23.0,100.5,77.5,UNK,UNK,,200.0,UNK,,ROT,1,
10143896,GW096135.4.4,0.0,72.0,100.5,28.5,LIN,UNK,80.0,90.0,UNK,,UNK,1,
10143896,GW096135.4.4,72.0,75.0,28.5,25.5,INLT,UNK,,90.0,UNK,,UNK,1,
10143896,GW096135.4.4,75.0,78.0,25.5,22.5,LIN,UNK,80.0,90.0,UNK,,UNK,1,
10143896,GW096135.4.4,0.0,91.0,100.5,9.5,UNK,UNK,,200.0,UNK,,ROT,1,
10134815,GW096111.1.1,21.4,22.4,82.39,81.39,INLT,UNK,,50.0,UNK,,UNK,1,
10134815,GW096111.1.1,0.0,25.4,103.79,78.39,UNK,UNK,,,UNK,,AUG,1,
10070067,GW062597.1.1,0.0,92.0,138.0,46.0,LIN,UNK,,127.0,UNK,,UNK,1,
10070067,GW062597.1.1,0.0,7.0,138.0,131.0,LIN,UNK,,159.0,UNK,,UNK,1,
10118762,GW070863.1.1,9.0,11.0,98.18,96.18,INLT,UNK,,,UNK,,UNK,1,
10118762,GW070863.1.1,0.0,12.0,107.18,95.18,UNK,UNK,,350.0,UNK,,ROT,1,
10120170,GW098197.1.1,38.0,44.0,63.06,57.06,INLT,UNK,,114.3,UNK,,UNK,1,
10120170,GW098197.1.1,0.0,50.0,101.06,51.06,UNK,UNK,,215.9,UNK,,ROT,1,
10145446,GW098199.1.1,20.0,23.0,81.15,78.15,INLT,UNK,,114.3,UNK,,UNK,1,
10145446,GW098199.1.1,0.0,25.0,101.15,76.15,UNK,UNK,,215.9,UNK,,ROT,1,
10120364,GW098200.1.1,12.0,15.0,90.24,87.24,INLT,UNK,,114.3,UNK,,UNK,1,
10120364,GW098200.1.1,15.0,17.0,87.24,85.24,LIN,UNK,101.7,114.3,UNK,,UNK,1,
10120364,GW098200.1.1,0.0,17.0,102.24,85.24,UNK,UNK,,216.0,UNK,,ROT,1,
10145057,GW098199.2.2,97.0,106.0,4.15,-4.85,INLT,UNK,,114.3,UNK,,UNK,1,
10145057,GW098199.2.2,0.0,112.0,101.15,-10.85,UNK,UNK,,215.9,UNK,,ROT,1,
10130999,GW273065.1.1,0.0,352.0,140.0,-212.0,LIN,UNK,158.4,168.0,UNK,,UNK,1,
10130999,GW273065.1.1,0.0,117.0,140.0,23.0,LIN,UNK,232.2,245.0,UNK,,UNK,1,
10130999,GW273065.1.1,341.0,587.0,-201.0,-447.0,LIN,UNK,131.4,141.0,UNK,,UNK,1,
10130999,GW273065.1.1,371.0,587.0,-231.0,-447.0,INLT,UNK,,141.0,UNK,,UNK,1,
10130999,GW273065.1.1,0.0,117.0,140.0,23.0,UNK,UNK,,311.0,UNK,,ROT,1,
10130999,GW273065.1.1,117.0,352.0,23.0,-212.0,UNK,UNK,,216.0,UNK,,ROT,1,
10130999,GW273065.1.1,352.0,587.0,-212.0,-447.0,UNK,UNK,,152.0,UNK,,ROT,1,
10141539,GW096134.2.2,0.0,81.0,101.22,20.22,LIN,UNK,80.0,90.0,UNK,,UNK,1,
10141539,GW096134.2.2,81.0,87.0,20.22,14.22,INLT,UNK,,90.0,UNK,,UNK,1,
10141539,GW096134.2.2,87.0,90.0,14.22,11.22,LIN,UNK,80.0,90.0,UNK,,UNK,1,
10141539,GW096134.2.2,0.0,90.0,101.22,11.22,UNK,UNK,,200.0,UNK,,ROT,1,
10140190,GW096136.2.2,0.0,35.0,101.28,66.28,LIN,UNK,80.0,90.0,UNK,,UNK,1,
10140190,GW096136.2.2,35.0,38.0,66.28,63.28,INLT,UNK,80.0,90.0,UNK,,UNK,1,
10140190,GW096136.2.2,38.0,41.0,63.28,60.28,LIN,UNK,80.0,90.0,UNK,,UNK,1,
10140190,GW096136.2.2,0.0,41.0,101.28,60.28,UNK,UNK,,200.0,UNK,,ROT,1,
10125619,GW098196.1.1,40.0,46.0,61.25,55.25,INLT,UNK,,114.3,UNK,,UNK,1,
10125619,GW098196.1.1,0.0,72.0,101.25,29.25,UNK,UNK,,215.9,UNK,,ROT,1,
10146090,GW098198.1.1,9.0,15.0,92.61,86.61,INLT,UNK,,114.3,UNK,,UNK,1,
10146090,GW098198.1.1,0.0,17.0,101.61,84.61,UNK,UNK,,215.9,UNK,,ROT,1,
10128946,GW098201.1.1,93.0,99.0,7.88,1.88,INLT,UNK,,114.3,UNK,,UNK,1,
10128946,GW098201.1.1,99.0,117.0,1.88,-16.12,LIN,UNK,101.7,114.3,UNK,,UNK,1,
10128946,GW098201.1.1,0.0,117.0,100.88,-16.12,UNK,UNK,,216.0,UNK,,ROT,1,
10129714,GW098203.1.1,91.0,97.0,10.42,4.42,INLT,UNK,,114.3,UNK,,UNK,1,
10129714,GW098203.1.1,97.0,103.0,4.42,-1.58,LIN,UNK,101.7,114.3,UNK,,UNK,1,
10129714,GW098203.1.1,0.0,103.0,101.42,-1.58,UNK,UNK,,216.0,UNK,,ROT,1,
10135006,GW098205.1.1,26.0,32.0,74.3,68.3,INLT,UNK,,114.3,UNK,,UNK,1,
10135006,GW098205.1.1,32.0,40.0,68.3,60.3,LIN,UNK,101.7,114.3,UNK,,UNK,1,
10135006,GW098205.1.1,0.0,40.0,100.3,60.3,UNK,UNK,,216.0,UNK,,ROT,1,
10021430,GW066626.1.1,0.0,79.6,203.48,123.88,LIN,UNK,,135.0,UNK,,UNK,1,
10021430,GW066626.1.1,55.0,79.0,148.48,124.48,INLT,UNK,,135.0,UNK,,UNK,1,
10124483,GW058210.1.1,0.0,42.6,108.0,65.4,LIN,UNK,,140.0,UNK,,UNK,1,
10124483,GW058210.1.1,0.0,30.0,108.0,78.0,LIN,UNK,,168.0,UNK,,UNK,1,
10124483,GW058210.1.1,0.0,48.5,108.0,59.5,LIN,UNK,,140.0,UNK,,UNK,1,
10124483,GW058210.1.1,0.0,44.2,108.0,63.8,LIN,UNK,,168.0,UNK,,UNK,1,
10124483,GW058210.1.1,44.8,47.5,63.2,60.5,INLT,UNK,,140.0,UNK,,UNK,1,
10147026,GW088333.1.1,10.0,12.0,90.09,88.09,INLT,UNK,,56.0,UNK,,UNK,1,
10147026,GW088333.1.1,0.0,15.0,100.09,85.09,UNK,UNK,,150.0,UNK,,AUG,1,
10119697,GW088334.1.1,9.86,11.86,90.23,88.23,INLT,UNK,,56.0,UNK,,UNK,1,
10119697,GW088334.1.1,0.0,15.0,100.09,85.09,UNK,UNK,,150.0,UNK,,AUG,1,
10070824,GW273211.1.1,0.0,28.0,86.29,58.29,LIN,UNK,50.0,60.0,UNK,,UNK,1,
10070824,GW273211.1.1,28.0,30.0,58.29,56.29,INLT,UNK,,60.0,UNK,,UNK,1,
10070824,GW273211.1.1,30.0,31.0,56.29,55.29,LIN,UNK,50.0,60.0,UNK,,UNK,1,
10070824,GW273211.1.1,0.0,42.75,86.29,43.54,UNK,UNK,,141.0,UNK,,ROT,1,
10119606,GW096135.3.3,0.0,40.0,100.5,60.5,LIN,UNK,80.0,90.0,UNK,,UNK,1,
10119606,GW096135.3.3,40.0,43.0,60.5,57.5,INLT,UNK,80.0,90.0,UNK,,UNK,1,
10119606,GW096135.3.3,43.0,46.0,57.5,54.5,LIN,UNK,80.0,90.0,UNK,,UNK,1,
10119606,GW096135.3.3,0.0,50.0,100.5,50.5,UNK,UNK,,200.0,UNK,,ROT,1,
10081801,GW273032.1.1,0.0,15.5,99.21,83.71,LIN,UNK,141.9,160.5,UNK,,UNK,1,
10081801,GW273032.1.1,15.5,16.5,83.71,82.71,INLT,UNK,,168.0,UNK,,UNK,1,
10081801,GW273032.1.1,16.5,18.5,82.71,80.71,LIN,UNK,141.9,160.5,UNK,,UNK,1,
10081801,GW273032.1.1,0.0,1.0,99.21,98.21,UNK,UNK,,273.0,UNK,,ROT,1,
10081801,GW273032.1.1,1.0,18.5,98.21,80.71,UNK,UNK,,247.0,UNK,,ROT,1,
10119845,GW273181.1.1,25.0,35.0,75.47,65.47,INLT,UNK,,315.0,UNK,,UNK,1,
10119845,GW273181.1.1,0.0,38.0,100.47,62.47,UNK,UNK,,500.0,UNK,,CBT,1,
10125765,GW273182.1.1,30.0,40.0,71.36,61.36,INLT,UNK,,315.0,UNK,,UNK,1,
10125765,GW273182.1.1,40.0,41.0,61.36,60.36,LIN,UNK,297.0,315.0,UNK,,UNK,1,
10125765,GW273182.1.1,0.0,43.0,101.36,58.36,UNK,UNK,,500.0,UNK,,CBT,1,
10144075,GW273055.1.1,0.0,21.0,133.0,112.0,LIN,UNK,190.2,203.0,UNK,,UNK,1,
10144075,GW273055.1.1,0.0,92.0,133.0,41.0,LIN,UNK,260.2,273.0,UNK,,UNK,1,
10144075,GW273055.1.1,21.0,450.0,112.0,-317.0,LIN,UNK,158.4,168.0,UNK,,UNK,1,
10144075,GW273055.1.1,441.0,719.0,-308.0,-586.0,LIN,UNK,131.4,141.0,UNK,,UNK,1,
10144075,GW273055.1.1,623.0,719.0,-490.0,-586.0,INLT,UNK,,141.0,UNK,,UNK,1,
10144075,GW273055.1.1,0.0,92.0,133.0,41.0,UNK,UNK,,340.0,UNK,,ROT,1,
10144075,GW273055.1.1,450.0,719.0,-317.0,-586.0,UNK,UNK,,152.0,UNK,,ROT,1,
10144075,GW273055.1.1,92.0,450.0,41.0,-317.0,UNK,UNK,,216.0,UNK,,ROT,1,
10048788,GW070717.1.1,0.0,4.0,134.63,130.63,LIN,UNK,,139.0,UNK,,UNK,1,
10048788,GW070717.1.1,30.0,40.0,104.63,94.63,INLT,UNK,,139.0,UNK,,UNK,1,
10055762,GW273285.1.1,0.0,222.0,94.0,-128.0,LIN,UNK,158.0,168.0,UNK,,UNK,1,
10055762,GW273285.1.1,0.0,76.0,94.0,18.0,LIN,UNK,260.2,273.0,UNK,,UNK,1,
10055762,GW273285.1.1,210.0,246.0,-116.0,-152.0,LIN,UNK,117.4,127.0,UNK,,UNK,1,
10055762,GW273285.1.1,246.0,327.0,-152.0,-233.0,INLT,UNK,,127.0,UNK,,UNK,1,
10055762,GW273285.1.1,0.0,76.0,94.0,18.0,UNK,UNK,,356.0,UNK,,ROT,1,
10055762,GW273285.1.1,222.0,327.0,-128.0,-233.0,UNK,UNK,,152.0,UNK,,ROT,1,
10055762,GW273285.1.1,76.0,222.0,18.0,-128.0,UNK,UNK,,216.0,UNK,,ROT,1,
10139562,GW273148.1.1,0.0,120.0,120.82,0.82,LIN,UNK,158.4,168.0,UNK,,UNK,1,
10139562,GW273148.1.1,110.0,206.0,10.82,-85.18,LIN,UNK,131.4,141.0,UNK,,UNK,1,
10139562,GW273148.1.1,170.0,206.0,-49.18,-85.18,INLT,UNK,,141.0,UNK,,UNK,1,
10139562,GW273148.1.1,0.0,120.0,120.82,0.82,UNK,UNK,,216.0,UNK,,ROT,1,
10139562,GW273148.1.1,120.0,206.0,0.82,-85.18,UNK,UNK,,152.0,UNK,,ROT,1,
10128364,GW273160.1.1,0.0,251.0,104.88,-146.12,LIN,UNK,230.3,245.0,UNK,,UNK,1,
10128364,GW273160.1.1,230.0,329.0,-125.12,-224.12,LIN,UNK,158.4,168.0,UNK,,UNK,1,
10128364,GW273160.1.1,284.0,290.0,-179.12,-185.12,INLT,UNK,,168.0,UNK,,UNK,1,
10128364,GW273160.1.1,290.0,296.0,-185.12,-191.12,INLT,UNK,,168.0,UNK,,UNK,1,
10128364,GW273160.1.1,296.0,299.0,-191.12,-194.12,INLT,UNK,,168.0,UNK,,UNK,1,
10128364,GW273160.1.1,308.0,317.0,-203.12,-212.12,INLT,UNK,,168.0,UNK,,UNK,1,
10128364,GW273160.1.1,317.0,320.0,-212.12,-215.12,INLT,UNK,,168.0,UNK,,UNK,1,
10128364,GW273160.1.1,0.0,251.0,104.88,-146.12,UNK,UNK,,338.0,UNK,,ROT,1,
10128364,GW273160.1.1,251.0,329.0,-146.12,-224.12,UNK,UNK,,216.0,UNK,,ROT,1,
10146369,GW273224.1.1,0.0,24.0,131.56,107.56,LIN,UNK,206.2,219.0,UNK,,UNK,1,
10146369,GW273224.1.1,0.0,79.0,131.56,52.56,LIN,UNK,260.2,273.0,UNK,,UNK,1,
10146369,GW273224.1.1,24.0,550.0,107.56,-418.44,LIN,UNK,158.4,168.0,UNK,,UNK,1,
10146369,GW273224.1.1,506.0,806.0,-374.44,-674.44,LIN,UNK,132.0,141.0,UNK,,UNK,1,
10146369,GW273224.1.1,710.0,794.0,-578.44,-662.44,INLT,UNK,,141.0,UNK,,UNK,1,
10146369,GW273224.1.1,0.0,79.0,131.56,52.56,UNK,UNK,,956.0,UNK,,ROT,1,
10146369,GW273224.1.1,550.0,806.0,-418.44,-674.44,UNK,UNK,,152.0,UNK,,ROT,1,
10146369,GW273224.1.1,79.0,550.0,52.56,-418.44,UNK,UNK,,219.0,UNK,,ROT,1,
10146119,GW273296.1.1,0.0,550.0,129.15,-420.85,LIN,UNK,155.2,168.0,UNK,,UNK,1,
10146119,GW273296.1.1,0.0,100.0,129.15,29.15,LIN,UNK,260.2,273.0,UNK,,UNK,1,
10146119,GW273296.1.1,533.0,701.0,-403.85,-571.85,LIN,UNK,139.2,152.0,UNK,,UNK,1,
10146119,GW273296.1.1,581.0,665.0,-451.85,-535.85,INLT,UNK,,152.0,UNK,,UNK,1,
10146119,GW273296.1.1,0.0,100.0,129.15,29.15,UNK,UNK,,356.0,UNK,,ROT,1,
10146119,GW273296.1.1,100.0,550.0,29.15,-420.85,UNK,UNK,,216.0,UNK,,ROT,1,
10146119,GW273296.1.1,550.0,701.0,-420.85,-571.85,UNK,UNK,,152.0,UNK,,ROT,1,
10140494,GW273305.1.1,0.0,390.0,138.1,-251.9,LIN,UNK,155.2,168.0,UNK,,UNK,1,
10140494,GW273305.1.1,358.0,598.0,-219.9,-459.9,LIN,UNK,114.2,127.0,UNK,,UNK,1,
10140494,GW273305.1.1,550.0,590.0,-411.9,-451.9,INLT,UNK,,127.0,UNK,,UNK,1,
10140494,GW273305.1.1,0.0,80.0,138.1,58.1,UNK,UNK,,356.0,UNK,,ROT,1,
10140494,GW273305.1.1,390.0,598.0,-251.9,-459.9,UNK,UNK,,152.0,UNK,,ROT,1,
10140494,GW273305.1.1,80.0,390.0,58.1,-251.9,UNK,UNK,,216.0,UNK,,ROT,1,
10139317,GW096109.1.1,18.96,20.86,85.25,83.35,INLT,UNK,,50.0,UNK,,UNK,1,
10139317,GW096109.1.1,0.0,24.0,104.21,80.21,UNK,UNK,,,UNK,,AUG,1,
10140175,GW096112.1.1,12.94,13.94,90.08,89.08,INLT,UNK,,50.0,UNK,,UNK,1,
10140175,GW096112.1.1,0.0,15.0,103.02,88.02,UNK,UNK,,,UNK,,AUG,1,
10135450,GW058924.1.1,0.0,6.1,149.0,142.9,LIN,UNK,,152.0,UNK,,UNK,1,
10135450,GW058924.1.1,0.0,351.4,149.0,-202.4,LIN,UNK,,127.0,UNK,,UNK,1,
10140168,GW096102.1.1,12.7,13.7,92.88,91.88,INLT,UNK,,50.0,UNK,,UNK,1,
10140168,GW096102.1.1,0.0,14.7,105.58,90.88,UNK,UNK,,,UNK,,AUG,1,
10140389,GW096103.1.1,18.33,19.33,85.31,84.31,INLT,UNK,,50.0,UNK,,UNK,1,
10140389,GW096103.1.1,0.0,22.33,103.64,81.31,UNK,UNK,,,UNK,,AUG,1,
10129929,GW096116.1.1,17.4,18.4,87.88,86.88,INLT,UNK,,50.0,UNK,,UNK,1,
10129929,GW096116.1.1,0.0,21.5,105.28,83.78,UNK,UNK,,,UNK,,AUG,1,
10054495,GW066832.1.1,16.2,19.5,66.18,62.88,INLT,UNK,,182.0,UNK,,UNK,1,
10146656,GW273260.1.1,0.0,18.0,126.84,108.84,LIN,UNK,209.4,219.0,UNK,,UNK,1,
10146656,GW273260.1.1,0.0,115.0,126.84,11.84,LIN,UNK,260.2,273.0,UNK,,UNK,1,
10146656,GW273260.1.1,18.0,400.0,108.84,-273.16,LIN,UNK,158.4,168.0,UNK,,UNK,1,
10146656,GW273260.1.1,367.0,535.0,-240.16,-408.16,LIN,UNK,131.4,141.0,UNK,,UNK,1,
10146656,GW273260.1.1,520.0,535.0,-393.16,-408.16,INLT,UNK,,141.0,UNK,,UNK,1,
10146656,GW273260.1.1,0.0,115.0,126.84,11.84,UNK,UNK,,356.0,UNK,,ROT,1,
10146656,GW273260.1.1,115.0,401.0,11.84,-274.16,UNK,UNK,,216.0,UNK,,ROT,1,
10146656,GW273260.1.1,401.0,535.0,-274.16,-408.16,UNK,UNK,,152.0,UNK,,ROT,1,
10144719,GW273273.1.1,0.0,400.0,140.26,-259.74,LIN,UNK,158.4,168.0,UNK,,UNK,1,
10144719,GW273273.1.1,388.0,520.0,-247.74,-379.74,LIN,UNK,117.4,127.0,UNK,,UNK,1,
10144719,GW273273.1.1,448.0,520.0,-307.74,-379.74,INLT,UNK,,127.0,UNK,,UNK,1,
10144719,GW273273.1.1,0.0,110.0,140.26,30.26,UNK,UNK,,356.0,UNK,,ROT,1,
10144719,GW273273.1.1,110.0,400.0,30.26,-259.74,UNK,UNK,,216.0,UNK,,ROT,1,
10144719,GW273273.1.1,400.0,520.0,-259.74,-379.74,UNK,UNK,,152.0,UNK,,ROT,1,
10129383,GW273274.1.1,0.0,402.0,124.86,-277.14,LIN,UNK,158.4,168.0,UNK,,UNK,1,
10129383,GW273274.1.1,390.0,527.0,-265.14,-402.14,LIN,UNK,117.4,127.0,UNK,,UNK,1,
10129383,GW273274.1.1,498.0,527.0,-373.14,-402.14,INLT,UNK,,127.0,UNK,,UNK,1,
10129383,GW273274.1.1,0.0,100.0,124.86,24.86,UNK,UNK,,356.0,UNK,,ROT,1,
10129383,GW273274.1.1,100.0,402.0,24.86,-277.14,UNK,UNK,,216.0,UNK,,ROT,1,
10129383,GW273274.1.1,402.0,527.0,-277.14,-402.14,UNK,UNK,,152.0,UNK,,ROT,1,
10145608,GW096137.2.2,0.0,20.0,101.39,81.39,LIN,UNK,80.0,90.0,UNK,,UNK,1,
10145608,GW096137.2.2,20.0,23.0,81.39,78.39,INLT,UNK,80.0,90.0,UNK,,UNK,1,
10145608,GW096137.2.2,23.0,24.0,78.39,77.39,LIN,UNK,80.0,90.0,UNK,,UNK,1,
10145608,GW096137.2.2,0.0,41.0,101.39,60.39,UNK,UNK,,200.0,UNK,,ROT,1,
10146089,GW098195.1.1,30.0,36.0,71.93,65.93,INLT,UNK,,114.3,UNK,,UNK,1,
10146089,GW098195.1.1,0.0,42.0,101.93,59.93,UNK,UNK,,222.0,UNK,,ROT,1,
10120876,GW098202.1.1,11.0,14.0,90.68,87.68,INLT,UNK,,114.3,UNK,,UNK,1,
10120876,GW098202.1.1,14.0,15.0,87.68,86.68,LIN,UNK,101.7,114.3,UNK,,UNK,1,
10120876,GW098202.1.1,0.0,15.0,101.68,86.68,UNK,UNK,,216.0,UNK,,ROT,1,
10126110,GW098204.1.1,53.0,65.0,47.56,35.56,INLT,UNK,,114.3,UNK,,UNK,1,
10126110,GW098204.1.1,65.0,77.0,35.56,23.56,LIN,UNK,101.7,114.3,UNK,,UNK,1,
10126110,GW098204.1.1,0.0,77.0,100.56,23.56,UNK,UNK,,216.0,UNK,,ROT,1,
10120939,GW096134.1.1,0.0,30.0,101.22,71.22,LIN,UNK,80.0,90.0,UNK,,UNK,1,
10120939,GW096134.1.1,30.0,33.0,71.22,68.22,INLT,UNK,,90.0,UNK,,UNK,1,
10120939,GW096134.1.1,33.0,36.0,68.22,65.22,LIN,UNK,80.0,90.0,UNK,,UNK,1,
10120939,GW096134.1.1,0.0,40.0,101.22,61.22,UNK,UNK,,200.0,UNK,,ROT,1,
10138320,GW096136.3.3,0.0,117.0,101.28,-15.72,LIN,UNK,80.0,90.0,UNK,,UNK,1,
10138320,GW096136.3.3,117.0,120.0,-15.72,-18.72,INLT,UNK,,90.0,UNK,,UNK,1,
10138320,GW096136.3.3,120.0,126.0,-18.72,-24.72,LIN,UNK,80.0,90.0,UNK,,UNK,1,
10138320,GW096136.3.3,0.0,126.0,101.28,-24.72,UNK,UNK,,200.0,UNK,,ROT,1,
10119837,GW096137.1.1,0.0,13.0,101.39,88.39,LIN,UNK,80.0,90.0,UNK,,UNK,1,
10119837,GW096137.1.1,13.0,16.0,88.39,85.39,INLT,UNK,80.0,90.0,UNK,,UNK,1,
10119837,GW096137.1.1,16.0,17.0,85.39,84.39,LIN,UNK,80.0,90.0,UNK,,UNK,1,
10119837,GW096137.1.1,0.0,24.0,101.39,77.39,UNK,UNK,,200.0,UNK,,ROT,1,
10135005,GW096143.1.1,23.93,33.23,76.71,67.41,INLT,UNK,,270.0,UNK,,UNK,1,
10135005,GW096143.1.1,0.0,35.2,100.64,65.44,UNK,UNK,,350.0,UNK,,CBT,1,
10125383,GW098197.2.2,0.0,82.0,101.06,19.06,LIN,UNK,101.7,114.3,UNK,,UNK,1,
10125383,GW098197.2.2,53.0,59.0,48.06,42.06,INLT,UNK,101.7,114.3,UNK,,UNK,1,
10125383,GW098197.2.2,59.0,71.0,42.06,30.06,LIN,UNK,101.7,114.3,UNK,,UNK,1,
10125383,GW098197.2.2,64.0,76.0,37.06,25.06,INLT,UNK,,114.3,UNK,,UNK,1,
10125383,GW098197.2.2,0.0,82.0,101.06,19.06,UNK,UNK,,216.0,UNK,,ROT,1,
10146371,GW273301.1.1,0.0,597.0,129.19,-467.81,LIN,UNK,155.2,168.0,UNK,,UNK,1,
10146371,GW273301.1.1,0.0,125.0,129.19,4.19,LIN,UNK,260.2,273.0,UNK,,UNK,1,
10146371,GW273301.1.1,686.0,815.0,-556.81,-685.81,INLT,UNK,,142.0,UNK,,UNK,1,
10146371,GW273301.1.1,686.0,818.0,-556.81,-688.81,LIN,UNK,129.2,142.0,UNK,,UNK,1,
10146371,GW273301.1.1,0.0,128.0,129.19,1.19,UNK,UNK,,356.0,UNK,,ROT,1,
10146371,GW273301.1.1,128.0,597.0,1.19,-467.81,UNK,UNK,,219.0,UNK,,ROT,1,
10146371,GW273301.1.1,597.0,818.0,-467.81,-688.81,UNK,UNK,,152.0,UNK,,ROT,1,
10071507,GW070660.1.1,7.0,8.0,97.13,96.13,INLT,UNK,,125.0,UNK,,UNK,1,
10071507,GW070660.1.1,0.0,10.0,104.13,94.13,UNK,UNK,,350.0,UNK,,ROT,1,
10144936,GW273180.1.1,19.0,29.0,83.21,73.21,INLT,UNK,,315.0,UNK,,UNK,1,
10144936,GW273180.1.1,0.0,31.0,102.21,71.21,UNK,UNK,,580.0,UNK,,CBT,1,
10145696,GW273183.1.1,28.5,38.5,71.25,61.25,INLT,UNK,,315.0,UNK,,UNK,1,
10145696,GW273183.1.1,38.5,41.0,61.25,58.75,LIN,UNK,297.0,315.0,UNK,,UNK,1,
10145696,GW273183.1.1,0.0,42.0,99.75,57.75,UNK,UNK,,500.0,UNK,,CBT,1,
10099913,GW059731.1.1,0.0,83.0,158.0,75.0,LIN,UNK,,185.0,UNK,,UNK,1,
10099913,GW059731.1.1,83.0,100.6,75.0,57.4,LIN,UNK,,156.0,UNK,,UNK,1,
10001549,GW273287.1.1,0.0,78.0,133.0,55.0,LIN,UNK,260.2,273.0,UNK,,UNK,1,
10001549,GW273287.1.1,371.0,755.0,-238.0,-622.0,LIN,UNK,128.2,141.0,UNK,,UNK,1,
10001549,GW273287.1.1,599.0,647.0,-466.0,-514.0,INLT,UNK,,141.0,UNK,,UNK,1,
10001549,GW273287.1.1,683.0,755.0,-550.0,-622.0,INLT,UNK,,141.0,UNK,,UNK,1,
10001549,GW273287.1.1,78.0,405.0,55.0,-272.0,LIN,UNK,155.2,168.0,UNK,,UNK,1,
10001549,GW273287.1.1,0.0,78.0,133.0,55.0,UNK,UNK,,356.0,UNK,,ROT,1,
10001549,GW273287.1.1,405.0,755.0,-272.0,-622.0,UNK,UNK,,152.0,UNK,,ROT,1,
10001549,GW273287.1.1,78.0,405.0,55.0,-272.0,UNK,UNK,,216.0,UNK,,ROT,1,
10141079,GW273269.1.1,0.0,354.0,132.69,-221.31,LIN,UNK,159.6,168.0,UNK,,UNK,1,
10141079,GW273269.1.1,0.0,91.0,132.69,41.69,LIN,UNK,263.8,273.0,UNK,,UNK,1,
10141079,GW273269.1.1,339.0,492.0,-206.31,-359.31,LIN,UNK,118.6,127.0,UNK,,UNK,1,
10141079,GW273269.1.1,392.0,401.0,-259.31,-268.31,INLT,UNK,,127.0,UNK,,UNK,1,
10141079,GW273269.1.1,410.0,438.0,-277.31,-305.31,INLT,UNK,,127.0,UNK,,UNK,1,
10141079,GW273269.1.1,438.0,474.0,-305.31,-341.31,INLT,UNK,,127.0,UNK,,UNK,1,
10141079,GW273269.1.1,0.0,91.0,132.69,41.69,UNK,UNK,,356.0,UNK,,ROT,1,
10141079,GW273269.1.1,354.0,492.0,-221.31,-359.31,UNK,UNK,,152.0,UNK,,ROT,1,
10141079,GW273269.1.1,91.0,354.0,41.69,-221.31,UNK,UNK,,216.0,UNK,,ROT,1,
10045460,GW273306.1.1,0.0,83.0,157.0,74.0,LIN,UNK,260.2,273.0,UNK,,UNK,1,
10045460,GW273306.1.1,20.0,390.0,137.0,-233.0,LIN,UNK,155.2,168.0,UNK,,UNK,1,
10045460,GW273306.1.1,370.0,562.0,-213.0,-405.0,LIN,UNK,128.2,141.0,UNK,,UNK,1,
10045460,GW273306.1.1,514.0,562.0,-357.0,-405.0,INLT,UNK,,141.0,UNK,,UNK,1,
10045460,GW273306.1.1,0.0,83.0,157.0,74.0,UNK,UNK,,356.0,UNK,,ROT,1,
10045460,GW273306.1.1,390.0,562.0,-233.0,-405.0,UNK,UNK,,152.0,UNK,,ROT,1,
10045460,GW273306.1.1,83.0,390.0,74.0,-233.0,UNK,UNK,,216.0,UNK,,ROT,1,
10011730,GW803636.1.1,64.0,90.8,89.0,62.2,INLT,UNK,,130.0,UNK,,UNK,1,
