BoreID,HydroCode,FromDepth,ToDepth,TopElev,BottomElev,GALithType,MajorLithCode,MinorLithCode,Description,Source,LogType,geometry
40132454,4647A,50.29,150.57,86.33,-13.95,shale,SHALE,,BLUE SHALE,QLD DNRME GWDB,1.0,
40132454,4647A,150.57,165.81,-13.95,-29.19,sandstone,SANDSTONE,,BLUE SANDSTONE WATER BEARING FLOW,QLD DNRME GWDB,1.0,
40132454,4647A,150.6,165.8,-13.98,-29.18,unk,UNKN,,QUALITY DESCRIP/CONDUCT:   1000,QLD DNRME GWDB,1.0,
40132454,4647A,165.81,167.34,-29.19,-30.72,clay,CLAY,,BROWN CLAY,QLD DNRME GWDB,1.0,
40027463,4648A,0.0,1.52,140.33,138.81,gravel,GRAVEL,,GRAVEL  TALBALBA NO 3,QLD DNRME GWDB,1.0,
40027463,4648A,1.52,37.18,138.81,103.15,clay,CLAY,,YELLOW CLAY,QLD DNRME GWDB,1.0,
40027463,4648A,37.18,43.28,103.15,97.05,clay,CLAY,,GREY CLAY,QLD DNRME GWDB,1.0,
40027463,4648A,43.28,56.99,97.05,83.34,clay,CLAY,,BLUE CLAY,QLD DNRME GWDB,1.0,
40027463,4648A,56.99,92.96,83.34,47.37,shale,SHALE,,BLUE SHALE,QLD DNRME GWDB,1.0,
40027463,4648A,92.96,106.68,47.37,33.65,sandstone,SANDSTONE,,BLUE SANDSTONE,QLD DNRME GWDB,1.0,
40027463,4648A,93.0,,47.33,,unk,UNKN,,QUALITY DESCRIP/CONDUCT: SUITABLE,QLD DNRME GWDB,1.0,
40144527,4654A,0.0,1.52,141.55,140.03,clay,CLAY,,GREY CLAY  TALBALBA NO 6,QLD DNRME GWDB,1.0,
40144527,4654A,1.52,6.4,140.03,135.15,boulders,BLDR,,BOULDERS,QLD DNRME GWDB,1.0,
40144527,4654A,6.4,,135.15,,unk,UNKN,,QUALITY DESCRIP/CONDUCT: SALTY,QLD DNRME GWDB,1.0,
40144527,4654A,6.4,12.8,135.15,128.75,unk,UNKN,,WHITE ROCK,QLD DNRME GWDB,1.0,
40144527,4654A,12.8,18.28,128.75,123.27,clay,CLAY,,WHITE CLAY,QLD DNRME GWDB,1.0,
40144527,4654A,18.28,20.11,123.27,121.44,unk,UNKN,,RED ROCK,QLD DNRME GWDB,1.0,
40144527,4654A,20.11,29.26,121.44,112.29,clay,CLAY,,WHITE CLAY,QLD DNRME GWDB,1.0,
40144527,4654A,29.26,42.36,112.29,99.19,unk,UNKN,,SOFT RED ROCK,QLD DNRME GWDB,1.0,
40144527,4654A,42.36,42.67,99.19,98.88,clay,CLAY,,RED CLAY,QLD DNRME GWDB,1.0,
40144527,4654A,42.67,45.72,98.88,95.83,sandstone,SANDSTONE,,SANDSTONE,QLD DNRME GWDB,1.0,
40144527,4654A,45.7,,95.85,,unk,UNKN,,QUALITY DESCRIP/CONDUCT: SALTY,QLD DNRME GWDB,1.0,
40144527,4654A,45.72,46.02,95.83,95.53,limestone,LIMESTONE,,LIMESTONE,QLD DNRME GWDB,1.0,
40144527,4654A,46.02,55.16,95.53,86.39,sandy clay,SANDY CLAY,,SANDY CLAY,QLD DNRME GWDB,1.0,
40144527,4654A,55.16,73.76,86.39,67.79,clay,CLAY,,GREY CLAY,QLD DNRME GWDB,1.0,
40144527,4654A,73.76,74.06,67.79,67.49,unk,UNKN,,HARD STREAK,QLD DNRME GWDB,1.0,
40144527,4654A,74.06,74.98,67.49,66.57,clay,CLAY,,GREY CLAY,QLD DNRME GWDB,1.0,
40144527,4654A,74.98,75.28,66.57,66.27,unk,UNKN,,HARD STREAK,QLD DNRME GWDB,1.0,
40144527,4654A,75.28,120.7,66.27,20.85,shale,SHALE,,GREY SHALE,QLD DNRME GWDB,1.0,
40144527,4654A,120.7,121.31,20.85,20.24,unk,UNKN,,GREY ROCK,QLD DNRME GWDB,1.0,
40144527,4654A,121.31,175.87,20.24,-34.32,shale,SHALE,,BLACK SHALE,QLD DNRME GWDB,1.0,
40144527,4654A,175.87,180.13,-34.32,-38.58,sandy shale,SANDY SHALE,,GREY SANDY SHALE,QLD DNRME GWDB,1.0,
40144527,4654A,180.13,180.44,-38.58,-38.89,unk,UNKN,,HARD STREAK,QLD DNRME GWDB,1.0,
40144527,4654A,180.44,181.05,-38.89,-39.5,shale,SHALE,,BLACK SHALE & GRAVEL,QLD DNRME GWDB,1.0,
40144527,4654A,181.05,195.68,-39.5,-54.13,shale,SHALE,,BLACK SHALE,QLD DNRME GWDB,1.0,
40144527,4654A,195.68,203.3,-54.13,-61.75,sandy clay,SANDY CLAY,,GREY SANDY CLAY,QLD DNRME GWDB,1.0,
40144527,4654A,203.3,205.43,-61.75,-63.88,sandstone,SANDSTONE,,SANDSTONE,QLD DNRME GWDB,1.0,
40144527,4654A,205.4,,-63.85,,unk,UNKN,,QUALITY DESCRIP/CONDUCT: BRACKISH,QLD DNRME GWDB,1.0,
40144527,4654A,205.43,207.26,-63.88,-65.71,unk,UNKN,,HD GREY ROCK,QLD DNRME GWDB,1.0,
40144527,4654A,207.26,220.37,-65.71,-78.82,sandy clay,SANDY CLAY,,SANDY CLAY SML QTY WAX & CRUDE OIL,QLD DNRME GWDB,1.0,
40144527,4654A,220.37,229.21,-78.82,-87.66,sandy clay,SANDY CLAY,,SANDY CLAY,QLD DNRME GWDB,1.0,
40144527,4654A,229.21,231.04,-87.66,-89.49,shale,SHALE,,BLUE SHALE,QLD DNRME GWDB,1.0,
40144527,4654A,231.04,231.65,-89.49,-90.1,unk,UNKN,,WHITE ROCK,QLD DNRME GWDB,1.0,
40144527,4654A,231.65,269.14,-90.1,-127.59,shale,SHALE,,GREY SHALE,QLD DNRME GWDB,1.0,
40144527,4654A,269.14,269.44,-127.59,-127.89,unk,UNKN,,HARD STREAK,QLD DNRME GWDB,1.0,
40144527,4654A,269.44,306.63,-127.89,-165.08,shale,SHALE,,GREY SHALE,QLD DNRME GWDB,1.0,
40144527,4654A,306.63,307.24,-165.08,-165.69,shale,SHALE,,BROWN SHALE,QLD DNRME GWDB,1.0,
40144527,4654A,307.24,309.07,-165.69,-167.52,clay,CLAY,,BROWN CLAY,QLD DNRME GWDB,1.0,
40144527,4654A,309.07,310.89,-167.52,-169.34,clay,CLAY,,GREY CLAY,QLD DNRME GWDB,1.0,
40144527,4654A,310.89,325.22,-169.34,-183.67,shale,SHALE,,GREY SHALE,QLD DNRME GWDB,1.0,
40144527,4654A,325.22,352.96,-183.67,-211.41,clay,CLAY,,GREY CLAY,QLD DNRME GWDB,1.0,
40144527,4654A,352.96,359.05,-211.41,-217.5,clay,CLAY,,BROWN CLAY & HARD STK,QLD DNRME GWDB,1.0,
40144527,4654A,359.05,371.55,-217.5,-230.0,clay,CLAY,,GREY CLAY,QLD DNRME GWDB,1.0,
40144527,4654A,371.55,372.77,-230.0,-231.22,sandy clay,SANDY CLAY,,SANDY CLAY,QLD DNRME GWDB,1.0,
40144527,4654A,372.77,373.07,-231.22,-231.52,sandstone,SANDSTONE,,SANDSTONE,QLD DNRME GWDB,1.0,
40144527,4654A,373.07,376.73,-231.52,-235.18,clay,CLAY,,GREY CLAY,QLD DNRME GWDB,1.0,
40144527,4654A,373.1,,-231.55,,unk,UNKN,,QUALITY DESCRIP/CONDUCT:   1500,QLD DNRME GWDB,1.0,
40144527,4654A,376.73,377.34,-235.18,-235.79,sandstone,SANDSTONE,,SANDSTONE,QLD DNRME GWDB,1.0,
40144527,4654A,377.34,386.79,-235.79,-245.24,sandy clay,SANDY CLAY,,SANDY CLAY,QLD DNRME GWDB,1.0,
40144527,4654A,380.4,,-238.85,,unk,UNKN,,QUALITY DESCRIP/CONDUCT:   1500,QLD DNRME GWDB,1.0,
40144527,4654A,386.79,387.4,-245.24,-245.85,clay,CLAY,,BROWN CLAY,QLD DNRME GWDB,1.0,
40144527,4654A,387.4,388.62,-245.85,-247.07,shale,SHALE,,GREY SHALE,QLD DNRME GWDB,1.0,
40144527,4654A,388.62,389.23,-247.07,-247.68,unk,UNKN,,WHITE ROCK,QLD DNRME GWDB,1.0,
40144527,4654A,389.23,392.89,-247.68,-251.34,clay,CLAY,,GREY CLAY,QLD DNRME GWDB,1.0,
40144527,4654A,392.89,426.72,-251.34,-285.17,unk,UNKN,,NO DETAILS 1400 FT BOTTOM OF BORE,QLD DNRME GWDB,1.0,
40142426,6963A,0.0,2.74,133.02,130.28,boulders,BLDR,,BOULDERS  DRILLER L WHITE,QLD DNRME GWDB,1.0,
40142426,6963A,0.0,,133.02,,unk,UNKN,,QUALITY DESCRIP/CONDUCT: POTABLE,QLD DNRME GWDB,1.0,
40142426,6963A,2.74,9.75,130.28,123.27,unk,UNKN,,WHITE ROCK,QLD DNRME GWDB,1.0,
40142426,6963A,9.75,13.72,123.27,119.3,clay,CLAY,,YELLOW CLAY AND SANDSTONE,QLD DNRME GWDB,1.0,
40142426,6963A,13.72,30.79,119.3,102.23,clay,CLAY,,WHITE CLAY (WATER AT 15.5 M - FRESH),QLD DNRME GWDB,1.0,
40142426,6963A,30.79,39.32,102.23,93.7,shale,SHALE,,LIGHT GREY SHALE,QLD DNRME GWDB,1.0,
40142426,6963A,39.32,48.16,93.7,84.86,clay,CLAY,,YELLOW CLAY,QLD DNRME GWDB,1.0,
40142426,6963A,48.16,75.59,84.86,57.43,shale,SHALE,,BLUE SHALE,QLD DNRME GWDB,1.0,
40142426,6963A,75.59,83.82,57.43,49.2,sandy shale,SANDY SHALE,,GREY SANDY SHALE (WATER AT 75.6 M),QLD DNRME GWDB,1.0,
40142426,6963A,83.82,87.48,49.2,45.54,coal,COAL,,BROWN COAL VEGETATION,QLD DNRME GWDB,1.0,
40142426,6963A,87.48,90.22,45.54,42.8,shale,SHALE,,GREY SHALE,QLD DNRME GWDB,1.0,
40142426,6963A,90.22,92.66,42.8,40.36,unk,UNKN,,GREY ROCK,QLD DNRME GWDB,1.0,
40142426,6963A,92.66,141.12,40.36,-8.1,shale,SHALE,,BLACK SHALE,QLD DNRME GWDB,1.0,
40142426,6963A,141.12,155.15,-8.1,-22.13,shale,SHALE,,GREY SHALE,QLD DNRME GWDB,1.0,
40142426,6963A,155.15,175.26,-22.13,-42.24,sandy clay,SANDY CLAY,,GREY SANDY CLAY (WATER-168.6 M-FLOW),QLD DNRME GWDB,1.0,
40142426,6963A,175.26,192.33,-42.24,-59.31,shale,SHALE,,GREY SHALE,QLD DNRME GWDB,1.0,
40142426,6963A,192.33,193.86,-59.31,-60.84,unk,UNKN,,PETRIFIED VEG-COAL BEARING-SANDY CLAY,QLD DNRME GWDB,1.0,
40142426,6963A,193.86,238.66,-60.84,-105.64,shale,SHALE,,BLACK SHALE,QLD DNRME GWDB,1.0,
40142426,6963A,238.66,254.51,-105.64,-121.49,shale,SHALE,,GREY SHALE,QLD DNRME GWDB,1.0,
40142426,6963A,254.51,267.01,-121.49,-133.99,unk,UNKN,,NO PARTICULARS,QLD DNRME GWDB,1.0,
40142426,6963A,267.01,270.67,-133.99,-137.65,shale,SHALE,,GREY SHALE,QLD DNRME GWDB,1.0,
40142426,6963A,270.67,304.8,-137.65,-171.78,sandy shale,SANDY SHALE,,GREY SANDY SHALE (WATER-290.2 M-FLOW),QLD DNRME GWDB,1.0,
40142426,6963A,304.8,308.77,-171.78,-175.75,shale,SHALE,,BROWN SHALE,QLD DNRME GWDB,1.0,
40142426,6963A,308.77,311.81,-175.75,-178.79,shale,SHALE,,BLACK SHALE,QLD DNRME GWDB,1.0,
40142426,6963A,311.81,341.99,-178.79,-208.97,sandy shale,SANDY SHALE,,GREY SANDY SHALE - WATER BEARING,QLD DNRME GWDB,1.0,
40142426,6963A,341.99,345.04,-208.97,-212.02,sandy clay,SANDY CLAY,,WHITE SANDY CLAY (WATER-344.4 M-FLOW),QLD DNRME GWDB,1.0,
40142426,6963A,345.04,347.17,-212.02,-214.15,sandstone,SANDSTONE,,GREY SANDSTONE - WATER BEARING,QLD DNRME GWDB,1.0,
40142426,6963A,347.17,352.05,-214.15,-219.03,sandy clay,SANDY CLAY,,WHITE SANDY CLAY - WATER BEARING,QLD DNRME GWDB,1.0,
40142426,6963A,352.05,377.96,-219.03,-244.94,sandy clay,SANDY CLAY,,GREY SANDY CLAY - WATER BEARING,QLD DNRME GWDB,1.0,
40142426,6963A,377.96,379.48,-244.94,-246.46,unk,UNKN,,WHITE ROCK,QLD DNRME GWDB,1.0,
40142426,6963A,379.48,391.37,-246.46,-258.35,sandy clay,SANDY CLAY,,GREY SANDY CLAY - WATER BEARING,QLD DNRME GWDB,1.0,
40142426,6963A,391.37,391.67,-258.35,-258.65,unk,UNKN,,GREY ROCK,QLD DNRME GWDB,1.0,
40142426,6963A,391.67,394.11,-258.65,-261.09,sandy clay,SANDY CLAY,,GREY SANDY CLAY,QLD DNRME GWDB,1.0,
40142426,6963A,394.11,394.72,-261.09,-261.7,unk,UNKN,,GREY ROCK,QLD DNRME GWDB,1.0,
40142426,6963A,394.72,396.24,-261.7,-263.22,clay,CLAY,,GREY CLAY,QLD DNRME GWDB,1.0,
40137532,7080A,0.0,0.91,135.27,134.36,soil,TPSL,,SOIL & TOPSOIL,QLD DNRME GWDB,1.0,
40137532,7080A,0.91,10.97,134.36,124.3,clay,CLAY,,LIGHT COLOURED CLAY,QLD DNRME GWDB,1.0,
40137532,7080A,10.97,11.58,124.3,123.69,conglomerate,CONGLOMERATE,,CONGLOMERATE,QLD DNRME GWDB,1.0,
40137532,7080A,11.58,15.24,123.69,120.03,sandstone,SANDSTONE,,SANDSTONE,QLD DNRME GWDB,1.0,
40137532,7080A,12.19,,123.08,,unk,UNKN,,SALTY,QLD DNRME GWDB,1.0,
40137532,7080A,15.24,21.34,120.03,113.93,sandstone,SANDSTONE,,SOFT SANDSTONE,QLD DNRME GWDB,1.0,
40137532,7080A,21.34,26.21,113.93,109.06,clay,CLAY,,SEAMS SANDSTONE & CLAY,QLD DNRME GWDB,1.0,
40137532,7080A,26.21,39.62,109.06,95.65,clay,CLAY,,CLAY,QLD DNRME GWDB,1.0,
40137532,7080A,39.62,40.23,95.65,95.04,conglomerate,CONGLOMERATE,,CONGLOMERATE,QLD DNRME GWDB,1.0,
40137532,7080A,40.23,41.76,95.04,93.51,clay,CLAY,,CLAY,QLD DNRME GWDB,1.0,
40137532,7080A,41.76,48.16,93.51,87.11,conglomerate,CONGLOMERATE,,CONGLOMERATE,QLD DNRME GWDB,1.0,
40137532,7080A,48.16,53.04,87.11,82.23,sandstone,SANDSTONE,,SANDSTONE,QLD DNRME GWDB,1.0,
40137532,7080A,53.04,57.3,82.23,77.97,conglomerate,CONGLOMERATE,,CONGLOMERATE,QLD DNRME GWDB,1.0,
40137532,7080A,57.3,62.79,77.97,72.48,shale,SHALE,,BRITTLE SHALE,QLD DNRME GWDB,1.0,
40137532,7080A,62.79,71.32,72.48,63.95,sandstone,SANDSTONE,,COARSE SANDSTONE,QLD DNRME GWDB,1.0,
40137532,7080A,71.32,88.09,63.95,47.18,clay,CLAY,,BROWN STICKY CLAY,QLD DNRME GWDB,1.0,
40137532,7080A,88.09,95.4,47.18,39.87,clay,CLAY,,BROWN CLAY,QLD DNRME GWDB,1.0,
40137532,7080A,95.4,97.84,39.87,37.43,conglomerate,CONGLOMERATE,,HARD CONGLOMERATE,QLD DNRME GWDB,1.0,
40137532,7080A,97.84,102.11,37.43,33.16,clay,CLAY,,TOUGH CLAY,QLD DNRME GWDB,1.0,
40137532,7080A,102.11,103.33,33.16,31.94,sandstone,SANDSTONE,,HARD SANDSTONE,QLD DNRME GWDB,1.0,
40137532,7080A,103.33,109.12,31.94,26.15,sandy clay,SANDY CLAY,,SEAMS OF CLAY & SANDY CLAY,QLD DNRME GWDB,1.0,
40137532,7080A,109.12,110.03,26.15,25.24,unk,UNKN,,HARD BAND,QLD DNRME GWDB,1.0,
40137532,7080A,110.03,110.95,25.24,24.32,gravel,GRAVEL,,SEAM COARSE GRAVEL,QLD DNRME GWDB,1.0,
40137532,7080A,110.95,120.7,24.32,14.57,clay,CLAY,,YELLOW CLAY,QLD DNRME GWDB,1.0,
40137532,7080A,120.7,127.1,14.57,8.17,shale,SHALE,,LIGHT COLOURED SHALE,QLD DNRME GWDB,1.0,
40137532,7080A,127.1,132.59,8.17,2.68,clay,CLAY,,LIGHT COLOURED CLAY,QLD DNRME GWDB,1.0,
40137532,7080A,132.59,149.35,2.68,-14.08,shale,SHALE,,STICKY GREY SHALE,QLD DNRME GWDB,1.0,
40137532,7080A,149.35,162.15,-14.08,-26.88,shale,SHALE,,DARK GREY SHALE,QLD DNRME GWDB,1.0,
40137532,7080A,162.15,173.43,-26.88,-38.16,shale,SHALE,,DARK SHALE,QLD DNRME GWDB,1.0,
40137532,7080A,173.43,174.04,-38.16,-38.77,unk,UNKN,,HARD SEAM,QLD DNRME GWDB,1.0,
40137532,7080A,174.04,193.24,-38.77,-57.97,shale,SHALE,,DARK SHALE,QLD DNRME GWDB,1.0,
40137532,7080A,193.24,235.92,-57.97,-100.65,shale,SHALE,,GREY SHALE,QLD DNRME GWDB,1.0,
40137532,7080A,235.92,240.79,-100.65,-105.52,shale,SHALE,,STICKY SHALE,QLD DNRME GWDB,1.0,
40137532,7080A,240.79,245.06,-105.52,-109.79,shale,SHALE,,GREY SHALE,QLD DNRME GWDB,1.0,
40137532,7080A,245.06,245.24,-109.79,-109.97,sand,SAND,,SAND SEAM,QLD DNRME GWDB,1.0,
40137532,7080A,245.24,245.36,-109.97,-110.09,shale,SHALE,,GREY SHALE,QLD DNRME GWDB,1.0,
40095561,7105A,0.0,3.66,132.65,128.99,clay,CLAY,,CLAY,QLD DNRME GWDB,1.0,
40095561,7105A,0.0,,132.65,,unk,UNKN,,QUALITY DESCRIP/CONDUCT: SALTY,QLD DNRME GWDB,1.0,
40095561,7105A,3.66,12.19,128.99,120.46,sandstone,SANDSTONE,,SANDSTONE-SALTWATER SWL 30FT,QLD DNRME GWDB,1.0,
40095561,7105A,12.19,35.97,120.46,96.68,clay,CLAY,,CLAY,QLD DNRME GWDB,1.0,
40095561,7105A,35.97,44.5,96.68,88.15,conglomerate,CONGLOMERATE,,CONGLOMERATE,QLD DNRME GWDB,1.0,
40095561,7105A,44.5,49.99,88.15,82.66,gravel,GRAVEL,,HARD GRAVEL,QLD DNRME GWDB,1.0,
40095561,7105A,49.99,63.4,82.66,69.25,clay,CLAY,,YELLOW CLAY-190FTX8IN CASING CEMENTED,QLD DNRME GWDB,1.0,
40095561,7105A,63.4,67.67,69.25,64.98,clay,CLAY,,CLAY LIGHT BROWN-CAVING VERY BADLY-,QLD DNRME GWDB,1.0,
40095561,7105A,67.67,74.37,64.98,58.28,unk,UNKN,,VERY SOFT GREY SHALE-CAVING BADLY-,QLD DNRME GWDB,1.0,
40095561,7105A,74.37,84.13,58.28,48.52,shale,SHALE,,SOFT GREY SHALE-CAVING,QLD DNRME GWDB,1.0,
40095561,7105A,84.13,110.95,48.52,21.7,shale,SHALE,,GREY SHALE-SOAKAGE AT 364FT,QLD DNRME GWDB,1.0,
40095561,7105A,110.95,115.83,21.7,16.82,sandy shale,SANDY SHALE,,SANDY SHALE,QLD DNRME GWDB,1.0,
40095561,7105A,115.83,128.02,16.82,4.63,sandy clay,SANDY CLAY,,SANDY CLAY AND SHALE SEAMS-WATER410FT,QLD DNRME GWDB,1.0,
40095561,7105A,128.02,129.85,4.63,2.8,shale,SHALE,,LIGHT COLOURED SHALE -SALT-SWL 20FT-,QLD DNRME GWDB,1.0,
40095561,7105A,129.85,134.72,2.8,-2.07,sandy shale,SANDY SHALE,,SANDY SHALE,QLD DNRME GWDB,1.0,
40095561,7105A,134.72,135.64,-2.07,-2.99,unk,UNKN,,HARD SEAM,QLD DNRME GWDB,1.0,
40095561,7105A,135.64,137.16,-2.99,-4.51,sandy shale,SANDY SHALE,,SANDY SHALE,QLD DNRME GWDB,1.0,
40095561,7105A,137.16,140.82,-4.51,-8.17,sandy shale,SANDY SHALE,,SEAMS OF SHALE AND SANDY SHALE,QLD DNRME GWDB,1.0,
40095561,7105A,140.82,142.04,-8.17,-9.39,unk,UNKN,,HARD ROCK,QLD DNRME GWDB,1.0,
40095561,7105A,142.04,152.1,-9.39,-19.45,shale,SHALE,,GREY SHALE,QLD DNRME GWDB,1.0,
40095561,7105A,152.1,165.81,-19.45,-33.16,shale,SHALE,,BLACK SHALE,QLD DNRME GWDB,1.0,
40095561,7105A,165.81,166.42,-33.16,-33.77,unk,UNKN,,HARD SEAM,QLD DNRME GWDB,1.0,
40095561,7105A,166.42,173.74,-33.77,-41.09,shale,SHALE,,GREY SHALE,QLD DNRME GWDB,1.0,
40095561,7105A,173.74,188.98,-41.09,-56.33,shale,SHALE,,STICKY GREY SHALE,QLD DNRME GWDB,1.0,
40095561,7105A,188.98,193.86,-56.33,-61.21,shale,SHALE,,BLACK SHALE,QLD DNRME GWDB,1.0,
40095561,7105A,193.86,198.12,-61.21,-65.47,shale,SHALE,,TOUGH GREY SHALE,QLD DNRME GWDB,1.0,
40095561,7105A,198.12,204.52,-65.47,-71.87,shale,SHALE,,GREY SHALE,QLD DNRME GWDB,1.0,
40095561,7105A,204.52,210.01,-71.87,-77.36,shale,SHALE,,LIGHT GREY SHALE,QLD DNRME GWDB,1.0,
40095561,7105A,210.01,239.58,-77.36,-106.93,shale,SHALE,,GREY SHALE,QLD DNRME GWDB,1.0,
40095561,7105A,239.58,240.49,-106.93,-107.84,sand,SAND,,SAND SEAM-FLOW 640GPH,QLD DNRME GWDB,1.0,
40095561,7105A,240.49,242.62,-107.84,-109.97,shale,SHALE,,GREY SHALE-784FTX6IN CASING UNPERFORA,QLD DNRME GWDB,1.0,
40005648,7114A,0.0,11.28,135.1,123.82,clay,CLAY,,CLAY  DRILLER V KELLY,QLD DNRME GWDB,1.0,
40005648,7114A,11.28,16.76,123.82,118.34,unk,UNKN,,DRIFT,QLD DNRME GWDB,1.0,
40005648,7114A,16.76,26.21,118.34,108.89,unk,UNKN,,DRIFT,QLD DNRME GWDB,1.0,
40005648,7114A,26.21,38.4,108.89,96.7,clay,CLAY,,YELLOW CLAY,QLD DNRME GWDB,1.0,
40005648,7114A,38.4,40.54,96.7,94.56,unk,UNKN,,HARD SEAMS,QLD DNRME GWDB,1.0,
40005648,7114A,40.54,60.35,94.56,74.75,sandstone,SANDSTONE,,SANDSTONE,QLD DNRME GWDB,1.0,
40005648,7114A,60.35,62.48,74.75,72.62,clay,CLAY,,RED CLAY,QLD DNRME GWDB,1.0,
10137287,GW003187.1.1,0.0,0.91,120.0,119.09,soil,LOAM,,LOAM SANDY,UNK,1.0,
10137287,GW003187.1.1,0.91,2.44,119.09,117.56,clay,CLAY,,CLAY GRAVEL,UNK,1.0,
10137287,GW003187.1.1,2.44,12.5,117.56,107.5,clay,CLAY,,CLAY PUGGY,UNK,1.0,
10137287,GW003187.1.1,2.44,12.5,117.56,107.5,sandstone,SDSN,,SANDSTONE SEAMS,UNK,1.0,
10137287,GW003187.1.1,12.5,20.12,107.5,99.88,clay,CLAY,,CLAY YELLOW PUGGY,UNK,1.0,
10137287,GW003187.1.1,20.12,24.99,99.88,95.01,clay,CLAY,,PIPE CLAY,UNK,1.0,
10137287,GW003187.1.1,24.99,38.1,95.01,81.9,clay,CLAY,,CLAY YELLOW PUGGY,UNK,1.0,
10137287,GW003187.1.1,38.1,47.85,81.9,72.15,sand,SAND,,SAND WHITE,UNK,1.0,
10137287,GW003187.1.1,47.85,49.38,72.15,70.62,clay,CLAY,,PIPE CLAY,UNK,1.0,
10137287,GW003187.1.1,49.38,52.12,70.62,67.88,clay,CLAY,,CLAY YELLOW,UNK,1.0,
10137287,GW003187.1.1,52.12,52.43,67.88,67.57,sand,SAND,,SAND WATER SUPPLY,UNK,1.0,
10137287,GW003187.1.1,52.43,52.5,67.57,67.5,sand,SAND,,SAND COARSE,UNK,1.0,
10137287,GW003187.1.1,52.5,53.1,67.5,66.9,clay,CLAY,,CLAY,UNK,1.0,
10137287,GW003187.1.1,53.1,54.6,66.9,65.4,sand,SAND,,SAND COARSE WATER BEARING,UNK,1.0,
10137287,GW003187.1.1,54.6,55.0,65.4,65.0,clay,CLAY,,CLAY,UNK,1.0,
10137287,GW003187.1.1,55.0,63.0,65.0,57.0,sand,SAND,,SAND COARSE SOME SHALEY SEAMS WATER SUPPLY,UNK,1.0,
10137287,GW003187.1.1,63.0,63.6,57.0,56.4,sand,SAND,,SAND CLAY WATER SUPPLY,UNK,1.0,
10074769,GW003202.1.1,0.0,3.05,117.0,113.95,sand,SAND,,SANDY,UNK,1.0,
10074769,GW003202.1.1,3.05,33.53,113.95,83.47,unk,ROCK,,ROCK HARD,UNK,1.0,
10074769,GW003202.1.1,33.53,34.14,83.47,82.86,unk,ROCK,,ROCK HARD OR GRANITE,UNK,1.0,
10074769,GW003202.1.1,34.14,37.19,82.86,79.81,quartzite,QRTT,,QUARTZITE WATER SUPPLY,UNK,1.0,
10074769,GW003202.1.1,37.19,39.62,79.81,77.38,sandstone,SDSN,,SANDSTONE YELLOW WATER SUPPLY,UNK,1.0,
10074769,GW003202.1.1,39.62,43.28,77.38,73.72,quartzite,QRTT,,QUARTZITE WATER SUPPLY,UNK,1.0,
10074769,GW003202.1.1,43.28,44.5,73.72,72.5,sandstone,SDSN,,SANDSTONE,UNK,1.0,
10074769,GW003202.1.1,44.5,46.63,72.5,70.37,quartzite,QRTT,,QUARTZITE,UNK,1.0,
10074769,GW003202.1.1,46.63,63.4,70.37,53.6,sandstone,SDSN,,SAND ROCK HARD,UNK,1.0,
10074769,GW003202.1.1,63.4,67.67,53.6,49.33,quartzite,QRTT,,QUARTZITE,UNK,1.0,
10074769,GW003202.1.1,67.67,68.58,49.33,48.42,sandstone,SDSN,,SAND ROCK HARD,UNK,1.0,
10074769,GW003202.1.1,68.58,70.1,48.42,46.9,unk,ROCK,,ROCK HARD,UNK,1.0,
10083078,GW003241.1.1,0.0,6.1,93.0,86.9,clay,CLAY,,CLAY RED GRAVEL,UNK,1.0,
10083078,GW003241.1.1,6.1,20.73,86.9,72.27,clay,CLAY,,CLAY,UNK,1.0,
10083078,GW003241.1.1,20.73,51.21,72.27,41.79,clay,CLAY,,CLAY SANDY WATER BEARING,UNK,1.0,
10083078,GW003241.1.1,51.21,59.74,41.79,33.26,shale,SHLE,,SHALE PUGGY,UNK,1.0,
10083078,GW003241.1.1,59.74,91.74,33.26,1.26,sand,SAND,,SAND,UNK,1.0,
10083078,GW003241.1.1,91.74,114.6,1.26,-21.6,clay,CLAY,,CLAY,UNK,1.0,
10083078,GW003241.1.1,114.6,118.87,-21.6,-25.87,sand,SAND,,SANDY,UNK,1.0,
10083078,GW003241.1.1,118.87,124.05,-25.87,-31.05,sandstone,SDSN,,SAND ROCK,UNK,1.0,
10083078,GW003241.1.1,124.05,143.87,-31.05,-50.87,quartzite,QRTT,,QUARTZITE DENSE,UNK,1.0,
10083078,GW003241.1.1,143.87,161.54,-50.87,-68.54,slate,SLTE,,SLATE,UNK,1.0,
10083078,GW003241.1.1,161.54,173.74,-68.54,-80.74,quartzite,QRTT,,QUARTZITE DENSE BEDROCK WATER SUPPLY,UNK,1.0,
10090277,GW003245.1.1,0.0,24.38,140.0,115.62,clay,CLAY,,CLAY,UNK,1.0,
10090277,GW003245.1.1,24.38,32.92,115.62,107.08,clay,CLAY,,CLAY,UNK,1.0,
10090277,GW003245.1.1,32.92,43.59,107.08,96.41,clay,CLAY,,CLAY CHALK,UNK,1.0,
10090277,GW003245.1.1,43.59,53.95,96.41,86.05,clay,CLAY,,CLAY,UNK,1.0,
10090277,GW003245.1.1,53.95,55.63,86.05,84.37,unk,ROCK,,ROCK HARD,UNK,1.0,
