BoreID	HydroCode	FromDepth	ToDepth	GALithType	MajorLithCode	MinorLithCode	Description	X	Y	TopElev
10138391	GW032090.1.1	266.5	268.48	sandstone	SDSN		SANDSTONE DARK RED SLIGHTLY VITRIC GEOLOGIST	371137.59988829243	6678233.064236812	-163.5
10138391	GW032090.1.1	268.48	269.39	sandstone	SDSN		SANDSTONE GREY RED GEOLOGIST	371137.59988829243	6678233.064236812	-165.48
10138391	GW032090.1.1	269.39	269.7	sandstone	SDSN		SANDSTONE WHITE RED LITHIC GEOLOGIST	371137.59988829243	6678233.064236812	-166.39
10138391	GW032090.1.1	269.7	270.36	sandstone	SDSN		SANDSTONE WHITE RED GREY SLIGHTLY VITRIC GEOLOGIST	371137.59988829243	6678233.064236812	-166.7
10138391	GW032090.1.1	270.36	273.71	shale	SHLE		SHALE RED GEOLOGIST SANDSTONE RED FINE GEOLOGIST	371137.59988829243	6678233.064236812	-167.36
10138391	GW032090.1.1	273.71	274.32	shale	SHLE		SHALE RED SILTSTONE GEOLOGIST	371137.59988829243	6678233.064236812	-170.71
10138391	GW032090.1.1	274.32	276.15	quartzite	QRTT		QUARTZITE DARK RED VITRIC GEOLOGIST	371137.59988829243	6678233.064236812	-171.32
10138391	GW032090.1.1	276.15	277.32	quartzite	QRTT		QUARTZITE DARK RED GREY GEOLOGIST	371137.59988829243	6678233.064236812	-173.15
10138391	GW032090.1.1	277.32	278.28	shale	SHLE		SHALE RED SILTSTONE GEOLOGIST SANDSTONE FRAGMENTS GEOLOGIST	371137.59988829243	6678233.064236812	-174.32
10138391	GW032090.1.1	278.28	282.4	sandstone	SDSN		SANDSTONE RED PURPLE FINE GEOLOGIST	371137.59988829243	6678233.064236812	-175.28
10138391	GW032090.1.1	282.4	282.55	sandstone	SDSN		SANDSTONE RED GREY FINE GEOLOGIST SLATE GREY FRAGMENTS GEOLOGIST	371137.59988829243	6678233.064236812	-179.4
10138391	GW032090.1.1	282.55	282.85	sandstone	SDSN		SANDSTONE LIGHT GREY RED VITRIC FINE GEOLOGIST SLATE FRAGMENTS GEOLOGIST	371137.59988829243	6678233.064236812	-179.55
10138391	GW032090.1.1	282.85	283.31	unk	ROCK		ROCK RED	371137.59988829243	6678233.064236812	-179.85
10138391	GW032090.1.1	283.31	284.23	unk	ROCK		ROCK GREY	371137.59988829243	6678233.064236812	-180.31
10122679	GW032367.1.1	0.0	0.61	soil	SOIL		SOIL SANDY	262112.25294444876	6546271.895200734	89.27
10122679	GW032367.1.1	0.61	3.05	clay	CLAY		CLAY	262112.25294444876	6546271.895200734	88.66
10122679	GW032367.1.1	3.05	13.72	clay	CLAY		CLAY SANDY	262112.25294444876	6546271.895200734	86.22
10122679	GW032367.1.1	13.72	15.24	silt	SILT		SILT	262112.25294444876	6546271.895200734	75.55
10122679	GW032367.1.1	15.24	20.73	clay	CLAY		CLAY	262112.25294444876	6546271.895200734	74.03
10122679	GW032367.1.1	20.73	22.86	clay	CLAY		CLAY YELLOW	262112.25294444876	6546271.895200734	68.54
10122679	GW032367.1.1	22.86	27.43	silt	SILT		SILT GREY WATER SUPPLY	262112.25294444876	6546271.895200734	66.41
10122679	GW032367.1.1	27.43	47.24	clay	CLAY		CLAY YELLOW SANDY	262112.25294444876	6546271.895200734	61.84
10122679	GW032367.1.1	47.24	54.86	sand	SAND		SAND YELLOW WATER SUPPLY	262112.25294444876	6546271.895200734	42.03
10123854	GW032479.1.1	0.0	0.3	soil	SOIL		SOIL	203865.14017059503	6544548.117660541	79.59
10123854	GW032479.1.1	0.3	3.66	clay	CLAY		CLAY	203865.14017059503	6544548.117660541	79.29
10123854	GW032479.1.1	3.66	15.24	sandstone	SDSN		SANDSTONE SOFT WATER SUPPLY	203865.14017059503	6544548.117660541	75.93
10123854	GW032479.1.1	15.24	23.77	sand	SAND		SAND COARSE	203865.14017059503	6544548.117660541	64.35
10123854	GW032479.1.1	23.77	30.18	clay	CLAY		CLAY SANDY	203865.14017059503	6544548.117660541	55.82
10123854	GW032479.1.1	30.18	31.09	clay	CLAY		CLAY YELLOW	203865.14017059503	6544548.117660541	49.41
10123854	GW032479.1.1	31.09	36.58	clay	CLAY		CLAY BLACK	203865.14017059503	6544548.117660541	48.5
10123854	GW032479.1.1	36.58	42.67	clay	CLAY		CLAY GREY	203865.14017059503	6544548.117660541	43.01
10123854	GW032479.1.1	42.67	47.55	clay	CLAY		CLAY	203865.14017059503	6544548.117660541	36.92
10123854	GW032479.1.1	47.55	54.86	clay	CLAY		CLAY LIGHT GREY	203865.14017059503	6544548.117660541	32.04
10129404	GW032500.1.1	0.0	45.72	claystone	CLSN		CLAYSTONE SANDSTONE INTERLAYERED WATER SUPPLY	405824.90825278044	6723343.173166595	140.0
10129404	GW032500.1.1	45.72	121.92	sandstone	SDSN		SANDSTONE FINE INTERLAYERED WATER SUPPLY, WITH INTERLAYERED LITHIC FRAGMENTS, SILTSTONE AND CARBONACEOUS FRAGMENTS	405824.90825278044	6723343.173166595	94.28
10129404	GW032500.1.1	121.92	185.93	claystone	CLSN		CLAYSTONE	405824.90825278044	6723343.173166595	18.08
10129404	GW032500.1.1	185.93	240.79	claystone	CLSN		CLAYSTONE LENS OR LENSES	405824.90825278044	6723343.173166595	-45.93
10129404	GW032500.1.1	185.93	240.79	sandstone	SDSN		SANDSTONE LITHIC FINE-MEDIUM	405824.90825278044	6723343.173166595	-45.93
10129404	GW032500.1.1	240.79	247.19	claystone	CLSN		CLAYSTONE LIGHT GREY	405824.90825278044	6723343.173166595	-100.79
10129404	GW032500.1.1	247.19	262.13	claystone	CLSN		CLAYSTONE DARK GREY MICACEOUS INTERLAYERED, WITH SANDSTONE, FINE-MEDIUM, LITHIC	405824.90825278044	6723343.173166595	-107.19
10129404	GW032500.1.1	262.13	267.31	claystone	CLSN		CLAYSTONE GREY DARK GREY	405824.90825278044	6723343.173166595	-122.13
10129404	GW032500.1.1	267.31	316.99	sandstone	SDSN		SANDSTONE FINE-MEDIUM INTERLAYERED WATER SUPPLY, INTERLAYERED WITH CLAYSTONE, DARK GREY TO GREY	405824.90825278044	6723343.173166595	-127.31
10129404	GW032500.1.1	316.99	341.38	sandstone	SDSN		SANDSTONE FINE-MEDIUM LITHIC WATER SUPPLY	405824.90825278044	6723343.173166595	-176.99
10129404	GW032500.1.1	341.38	344.42	claystone	CLSN		CLAYSTONE LIGHT GREY DARK GREY	405824.90825278044	6723343.173166595	-201.38
10129404	GW032500.1.1	344.42	367.89	sandstone	SDSN		SANDSTONE FINE-MEDIUM INTERLAYERED WATER SUPPLY, INTERLAYERED WITH CLAYSTONE LIGHT GREY TO GREY, WATER SUPPLY	405824.90825278044	6723343.173166595	-204.42
10129404	GW032500.1.1	367.89	376.12	sandstone	SDSN		SANDSTONE MEDIUM-COARSE WATER SUPPLY, SOME LITHIC	405824.90825278044	6723343.173166595	-227.89
10129404	GW032500.1.1	376.12	398.07	unk	UNKN		(NO DATA)	405824.90825278044	6723343.173166595	-236.12
10129404	GW032500.1.1	398.07	405.38	sandstone	SDSN		SANDSTONE GREEN FINE LITHIC,  INTERLAYERED WITH CLAYSTONE, GREEN, FRACTURED, AND CLACITE, VEINED	405824.90825278044	6723343.173166595	-258.07
10072800	GW032936.1.1	0.0	1.52	soil	SOIL		SOIL	204704.10790264874	6487963.246513763	162.0
10072800	GW032936.1.1	1.52	4.57	clay	CLAY		CLAY RED LOOSE STONES	204704.10790264874	6487963.246513763	160.48
10072800	GW032936.1.1	4.57	23.77	sandstone	SDSN		SANDSTONE	204704.10790264874	6487963.246513763	157.43
10072800	GW032936.1.1	23.77	30.48	sandstone	SDSN		SANDSTONE	204704.10790264874	6487963.246513763	138.23
10072800	GW032936.1.1	30.48	39.62	unk	ROCK		ROCK	204704.10790264874	6487963.246513763	131.52
10072800	GW032936.1.1	39.62	55.47	sandstone	SDSN		SANDSTONE WATER SUPPLY	204704.10790264874	6487963.246513763	122.38
10072800	GW032936.1.1	55.47	60.96	unk	ROCK		ROCK	204704.10790264874	6487963.246513763	106.53
10003732	GW032937.1.1	0.0	1.83	clay	CLAY		CLAY LOOSE STONES	212043.22084459913	6487554.051286662	113.0
10003732	GW032937.1.1	1.83	35.36	sandstone	SDSN		SANDSTONE HARD	212043.22084459913	6487554.051286662	111.17
10003732	GW032937.1.1	35.36	45.72	unk	ROCK		ROCK HARD	212043.22084459913	6487554.051286662	77.64
10003732	GW032937.1.1	45.72	54.25	sandstone	SDSN		SANDSTONE HARD	212043.22084459913	6487554.051286662	67.28
10003732	GW032937.1.1	54.25	95.71	sandstone	SDSN		SANDSTONE WATER SUPPLY	212043.22084459913	6487554.051286662	58.75
10003732	GW032937.1.1	95.71	96.32	slate	SLTE		SLATE HARD	212043.22084459913	6487554.051286662	17.29
10061134	GW033225.1.1	0.0	3.05	clay	CLAY		CLAY	117713.84711358679	6526124.3037941735	117.0
10061134	GW033225.1.1	3.05	28.96	clay	CLAY		CLAY RED SANDY	117713.84711358679	6526124.3037941735	113.95
10061134	GW033225.1.1	28.96	42.67	clay	CLAY		CLAY YELLOW	117713.84711358679	6526124.3037941735	88.04
10061134	GW033225.1.1	42.67	50.29	clay	CLAY		CLAY PINK	117713.84711358679	6526124.3037941735	74.33
10061134	GW033225.1.1	50.29	54.56	clay	CLAY		CLAY GREY SANDY	117713.84711358679	6526124.3037941735	66.71
10061134	GW033225.1.1	54.56	57.91	sandstone	SDSN		SANDSTONE GREY SOFT WATER SUPPLY	117713.84711358679	6526124.3037941735	62.44
10061134	GW033225.1.1	57.91	59.44	clay	CLAY		CLAY GREY	117713.84711358679	6526124.3037941735	59.09
10011199	GW033251.1.1	0.0	0.3	sand	SAND		SAND RED	255067.66071270578	6511163.220227964	94.0
10011199	GW033251.1.1	0.3	2.44	clay	CLAY		CLAY MARL	255067.66071270578	6511163.220227964	93.7
10011199	GW033251.1.1	2.44	12.19	clay	CLAY		CLAY	255067.66071270578	6511163.220227964	91.56
10011199	GW033251.1.1	12.19	34.75	sandstone	SDSN		SANDSTONE WHITE SOFT SOAK	255067.66071270578	6511163.220227964	81.81
10011199	GW033251.1.1	34.75	35.36	sand	SAND		SAND WHITE	255067.66071270578	6511163.220227964	59.25
10011199	GW033251.1.1	35.36	39.62	clay	CLAY		CLAY WHITE	255067.66071270578	6511163.220227964	58.64
10011199	GW033251.1.1	39.62	44.5	clay	CLAY		CLAY YELLOW	255067.66071270578	6511163.220227964	54.38
10011199	GW033251.1.1	44.5	48.46	clay	CLAY		CLAY YELLOW SHALE	255067.66071270578	6511163.220227964	49.5
10011199	GW033251.1.1	48.46	96.01	clay	CLAY		CLAY DARK GREY STONES	255067.66071270578	6511163.220227964	45.54
10011199	GW033251.1.1	48.46	96.01	shale	SHLE		SHALE	255067.66071270578	6511163.220227964	45.54
10011199	GW033251.1.1	96.01	101.5	sandstone	SDSN		SANDSTONE WHITE POROUS WATER SUPPLY	255067.66071270578	6511163.220227964	-2.01
10011199	GW033251.1.1	101.5	101.51	sand	SAND		SAND COARSE	255067.66071270578	6511163.220227964	-7.5
10108449	GW033300.1.1	0.0	0.61	clay	CLAY		CLAY SANDY	212734.4885192883	6485445.937545482	101.0
10108449	GW033300.1.1	0.61	28.04	clay	CLAY		CLAY WHITE	212734.4885192883	6485445.937545482	100.39
10108449	GW033300.1.1	28.04	41.15	sandstone	SDSN		SANDSTONE	212734.4885192883	6485445.937545482	72.96
10108449	GW033300.1.1	41.15	59.74	shale	SHLE		SHALE RED CLAY	212734.4885192883	6485445.937545482	59.85
10108449	GW033300.1.1	59.74	60.05	sandstone	SDSN		SANDSTONE GREY WATER SUPPLY	212734.4885192883	6485445.937545482	41.26
10108449	GW033300.1.1	60.05	87.17	sandstone	SDSN		SANDSTONE HARD SEAMS	212734.4885192883	6485445.937545482	40.95
10108449	GW033300.1.1	60.05	87.17	shale	SHLE		SHALE RED CLAY	212734.4885192883	6485445.937545482	40.95
10108449	GW033300.1.1	87.17	87.48	sandstone	SDSN		SANDSTONE GREY WATER SUPPLY	212734.4885192883	6485445.937545482	13.83
10108449	GW033300.1.1	87.48	91.44	sandstone	SDSN		SANDSTONE HARD SEAMS	212734.4885192883	6485445.937545482	13.52
10108449	GW033300.1.1	87.48	91.44	shale	SHLE		SHALE RED CLAY	212734.4885192883	6485445.937545482	13.52
10105510	GW033301.1.1	0.0	1.22	sand	SAND		SAND RED	209786.81691513257	6489063.276014062	109.0
10105510	GW033301.1.1	1.22	4.57	unk	STON		STONES LOOSE	209786.81691513257	6489063.276014062	107.78
10105510	GW033301.1.1	4.57	81.69	clay	CLAY		CLAY SOAK	209786.81691513257	6489063.276014062	104.43
10105510	GW033301.1.1	81.69	82.3	sandstone	SDSN		SANDSTONE WATER SUPPLY	209786.81691513257	6489063.276014062	27.31
10105510	GW033301.1.1	82.3	90.83	clay	CLAY		CLAY SANDSTONE	209786.81691513257	6489063.276014062	26.7
10105510	GW033301.1.1	90.83	91.44	sandstone	SDSN		SANDSTONE WATER SUPPLY	209786.81691513257	6489063.276014062	18.17
10105510	GW033301.1.1	91.44	103.94	clay	CLAY		CLAY	209786.81691513257	6489063.276014062	17.56
10024912	GW033302.1.1	0.0	6.1	clay	CLAY		CLAY HARD	212588.22047900088	6492594.792934223	84.0
10024912	GW033302.1.1	6.1	16.76	shale	SHLE		SHALE RUBBLE	212588.22047900088	6492594.792934223	77.9
10024912	GW033302.1.1	16.76	24.38	clay	CLAY		CLAY WHITE	212588.22047900088	6492594.792934223	67.24
10024912	GW033302.1.1	24.38	29.57	sand	SAND		SAND CLAY BANDS WATER SUPPLY	212588.22047900088	6492594.792934223	59.62
10024912	GW033302.1.1	29.57	31.39	sand	SAND		SAND FINE	212588.22047900088	6492594.792934223	54.43
10024912	GW033302.1.1	31.39	33.53	clay	CLAY		CLAY WHITE	212588.22047900088	6492594.792934223	52.61
10118663	GW033307.1.1	0.0	0.61	sand	SAND		SAND RED	591993.9429498727	6675925.075774951	128.03
10118663	GW033307.1.1	0.61	3.66	clay	CLAY		CLAY RED BAKED	591993.9429498727	6675925.075774951	127.42
10118663	GW033307.1.1	3.66	6.1	clay	CLAY		CLAY	591993.9429498727	6675925.075774951	124.37
10118663	GW033307.1.1	6.1	6.71	gravel	GRVL		GRAVEL	591993.9429498727	6675925.075774951	121.93
10118663	GW033307.1.1	6.71	11.58	clay	CLAY		CLAY	591993.9429498727	6675925.075774951	121.32
10118663	GW033307.1.1	11.58	15.54	clay	CLAY		CLAY WHITE SANDY	591993.9429498727	6675925.075774951	116.45
10118663	GW033307.1.1	15.54	23.77	sandstone	SDSN		SANDSTONE YELLOW	591993.9429498727	6675925.075774951	112.49
10118663	GW033307.1.1	23.77	25.91	sand	SAND		WASH HEAVY	591993.9429498727	6675925.075774951	104.26
10118663	GW033307.1.1	25.91	28.96	sand	SAND		WASH SANDY BARS	591993.9429498727	6675925.075774951	102.12
10118663	GW033307.1.1	28.96	34.14	sand	SAND		SAND WHITE WATER SUPPLY	591993.9429498727	6675925.075774951	99.07
10118663	GW033307.1.1	34.14	34.15	clay	CLAY		CLAY SANDY	591993.9429498727	6675925.075774951	93.89
10128660	GW033354.1.1	0.0	3.05	clay	CLAY		CLAY SANDY	155970.6860604746	6455879.692556875	73.0
10128660	GW033354.1.1	3.05	9.14	clay	CLAY		CLAY	155970.6860604746	6455879.692556875	69.95
10128660	GW033354.1.1	9.14	18.29	clay	CLAY		CLAY PINK SOAK	155970.6860604746	6455879.692556875	63.86
10128660	GW033354.1.1	18.29	21.64	clay	CLAY		CLAY YELLOW	155970.6860604746	6455879.692556875	54.71
10128660	GW033354.1.1	21.64	22.86	clay	CLAY		CLAY SANDY	155970.6860604746	6455879.692556875	51.36
10128660	GW033354.1.1	22.86	23.77	sand	SAND		SAND YELLOW WATER SUPPLY	155970.6860604746	6455879.692556875	50.14
10128660	GW033354.1.1	23.77	24.38	clay	CLAY		CLAY	155970.6860604746	6455879.692556875	49.23
10133136	GW033473.1.1	0.0	0.91	soil	SOIL		SOIL SANDY	183112.0146907699	6571974.778489596	124.0
10133136	GW033473.1.1	0.91	4.57	clay	CLAY		CLAY SANDY	183112.0146907699	6571974.778489596	123.09
10133136	GW033473.1.1	4.57	15.24	clay	CLAY		CLAY RED	183112.0146907699	6571974.778489596	119.43
10133136	GW033473.1.1	15.24	21.95	gravel	GRVL		GRAVEL RED CLAY	183112.0146907699	6571974.778489596	108.76
10133136	GW033473.1.1	21.95	28.96	clay	CLAY		CLAY GREY SANDY	183112.0146907699	6571974.778489596	102.05
10133136	GW033473.1.1	28.96	35.97	clay	CLAY		CLAY GREY SOAK	183112.0146907699	6571974.778489596	95.04
10133136	GW033473.1.1	35.97	47.24	clay	CLAY		CLAY PINK	183112.0146907699	6571974.778489596	88.03
10133136	GW033473.1.1	47.24	49.68	clay	CLAY		CLAY PINK	183112.0146907699	6571974.778489596	76.76
10133136	GW033473.1.1	49.68	54.56	clay	CLAY		CLAY YELLOWISH CREAM	183112.0146907699	6571974.778489596	74.32
10133136	GW033473.1.1	54.56	56.39	clay	CLAY		CLAY YELLOW SANDY	183112.0146907699	6571974.778489596	69.44
10133136	GW033473.1.1	56.39	62.48	clay	CLAY		CLAY GREY WATER SUPPLY	183112.0146907699	6571974.778489596	67.61
10003783	GW033832.1.1	0.0	0.6	soil	LOAM		LOAM SANDY	188208.85506960907	6489451.645242073	146.0
10003783	GW033832.1.1	0.6	9.75	clay	CLAY		CLAY YELLOW GREEN STONES	188208.85506960907	6489451.645242073	145.4
10003783	GW033832.1.1	9.75	21.94	sandstone	SDSN		SANDSTONE	188208.85506960907	6489451.645242073	136.25
10003783	GW033832.1.1	21.94	41.14	clay	CLAY		CLAY SANDY	188208.85506960907	6489451.645242073	124.06
10003783	GW033832.1.1	41.14	57.3	sandstone	SDSN		SANDSTONE WATER SUPPLY	188208.85506960907	6489451.645242073	104.86
10003783	GW033832.1.1	57.3	57.91	unk	ROCK		ROCK QUARTZITE	188208.85506960907	6489451.645242073	88.7
10003783	GW033832.1.1	57.91	64.0	clay	CLAY		CLAY YELLOW	188208.85506960907	6489451.645242073	88.09
10003783	GW033832.1.1	64.0	73.45	sandstone	SDSN		SANDSTONE WATER SUPPLY	188208.85506960907	6489451.645242073	82.0
10105228	GW034490.1.1	0.0	12.19	clay	CLAY		CLAY GREY	266045.44393273746	6561243.038473154	84.61
10105228	GW034490.1.1	12.19	18.9	clay	CLAY		CLAY LIGHT BROWN	266045.44393273746	6561243.038473154	72.42
10105228	GW034490.1.1	18.9	22.56	clay	CLAY		CLAY BUFF	266045.44393273746	6561243.038473154	65.71
10105228	GW034490.1.1	22.56	27.89	shale	SHLE		SHALE BROKEN SAND SEAMS WATER SUPPLY	266045.44393273746	6561243.038473154	62.05
10079955	GW034491.1.1	0.0	4.27	clay	CLAY		CLAY SANDY	240329.38639196305	6608628.202139296	89.0
10079955	GW034491.1.1	4.27	7.32	sand	SAND		SAND GREY	240329.38639196305	6608628.202139296	84.73
10079955	GW034491.1.1	7.32	12.19	clay	CLAY		CLAY GREY SANDY	240329.38639196305	6608628.202139296	81.68
10079955	GW034491.1.1	12.19	13.41	sandstone	SDSN		SANDSTONE GREY	240329.38639196305	6608628.202139296	76.81
10079955	GW034491.1.1	13.41	62.18	clay	CLAY		CLAY SHALE CLAYEY ROCK SEAMS	240329.38639196305	6608628.202139296	75.59
10079955	GW034491.1.1	62.18	110.03	clay	CLAY		CLAY GREY SHALE	240329.38639196305	6608628.202139296	26.82
10079955	GW034491.1.1	62.18	110.03	unk	ROCK		ROCK SEAMS	240329.38639196305	6608628.202139296	26.82
10079955	GW034491.1.1	110.03	135.64	clay	CLAY		CLAY LIGHT GREY SHALE SANDY ROCK SEAMS	240329.38639196305	6608628.202139296	-21.03
10079955	GW034491.1.1	135.64	136.25	sandstone	SDSN		SANDSTONE LIGHT GREY WATER SUPPLY	240329.38639196305	6608628.202139296	-46.64
10079955	GW034491.1.1	136.25	143.26	clay	CLAY		CLAY LIGHT GREY ROCK SEAMS	240329.38639196305	6608628.202139296	-47.25
10079955	GW034491.1.1	143.26	144.48	sandstone	SDSN		SANDSTONE LIGHT GREY HARD	240329.38639196305	6608628.202139296	-54.26
10079955	GW034491.1.1	144.48	149.66	sandstone	SDSN		SANDSTONE LIGHT GREY SOFT	240329.38639196305	6608628.202139296	-55.48
10079955	GW034491.1.1	149.66	150.88	sandstone	SDSN		SANDSTONE LIGHT GREY HARD	240329.38639196305	6608628.202139296	-60.66
10079955	GW034491.1.1	150.88	154.23	sandstone	SDSN		SANDSTONE GREY SOFT	240329.38639196305	6608628.202139296	-61.88
10079955	GW034491.1.1	154.23	155.45	sand	SAND		SAND WHITE PEBBLES/PEBBLY COARSE QUARTZ WATER SUPPLY	240329.38639196305	6608628.202139296	-65.23
10128528	GW034666.1.1	0.0	22.86	clay	CLAY		CLAY GRAVEL SANDY	149798.90227494016	6445703.683758488	73.0
10128528	GW034666.1.1	22.86	26.51	clay	CLAY		CLAY GREY DENSE	149798.90227494016	6445703.683758488	50.14
10128528	GW034666.1.1	26.51	37.18	clay	CLAY		CLAY YELLOW	149798.90227494016	6445703.683758488	46.49
10128528	GW034666.1.1	37.18	42.36	sand	SAND		SAND WATER SUPPLY	149798.90227494016	6445703.683758488	35.82
10113866	GW034740.1.1	0.0	0.6	soil	LOAM		LOAM RED	296760.2489797543	6628415.655270627	156.0
10113866	GW034740.1.1	0.6	3.04	boulders	BLDR		BOULDERS LOOSE	296760.2489797543	6628415.655270627	155.4
10113866	GW034740.1.1	3.04	5.48	boulders	BLDR		BOULDERS SLOPING SANDSTONE	296760.2489797543	6628415.655270627	152.96
10113866	GW034740.1.1	5.48	20.42	sandstone	SDSN		SANDSTONE	296760.2489797543	6628415.655270627	150.52
10113866	GW034740.1.1	20.42	29.87	clay	CLAY		CLAY YELLOW	296760.2489797543	6628415.655270627	135.58
10113866	GW034740.1.1	29.87	30.48	sandstone	SDSN		SANDSTONE POROUS WATER SUPPLY	296760.2489797543	6628415.655270627	126.13
10113866	GW034740.1.1	30.48	43.89	clay	CLAY		CLAY YELLOW SANDY	296760.2489797543	6628415.655270627	125.52
10113866	GW034740.1.1	43.89	44.5	sandstone	SDSN		SANDSTONE YELLOW HARD	296760.2489797543	6628415.655270627	112.11
10113866	GW034740.1.1	44.5	45.72	shale	SHLE		SHALE GREY	296760.2489797543	6628415.655270627	111.5
10001874	GW034746.1.1	0.0	0.91	soil	LOAM		LOAM SANDY	199030.8786298731	6486350.014914498	173.0
10001874	GW034746.1.1	0.91	7.62	claystone	CLSN		BOULDERS CLAYSTONE	199030.8786298731	6486350.014914498	172.09
10001874	GW034746.1.1	7.62	10.66	sandstone	SDSN		SANDSTONE	199030.8786298731	6486350.014914498	165.38
10001874	GW034746.1.1	10.66	15.24	clay	CLAY		CLAY RED BOULDER	199030.8786298731	6486350.014914498	162.34
10001874	GW034746.1.1	15.24	19.5	sandstone	SDSN		SANDSTONE	199030.8786298731	6486350.014914498	157.76
10001874	GW034746.1.1	19.5	22.55	unk	ROCK		ROCK RED	199030.8786298731	6486350.014914498	153.5
10001874	GW034746.1.1	22.55	25.29	unk	UNKN		VERY HARD	199030.8786298731	6486350.014914498	150.45
10001874	GW034746.1.1	25.29	26.21	unk	BDRK		BEDROCK BLACK	199030.8786298731	6486350.014914498	147.71
10002559	GW034971.1.1	0.0	0.6	soil	LOAM		LOAM SANDY	167741.836791676	6479682.760980982	87.0
10002559	GW034971.1.1	0.6	5.18	limestone	LMSN		LIMESTONE	167741.836791676	6479682.760980982	86.4
10002559	GW034971.1.1	5.18	11.27	clay	CLAY		CLAY STONEY	167741.836791676	6479682.760980982	81.82
10002559	GW034971.1.1	11.27	18.28	clay	CLAY		CLAY WHITE	167741.836791676	6479682.760980982	75.73
10002559	GW034971.1.1	18.28	21.64	clay	CLAY		CLAY	167741.836791676	6479682.760980982	68.72
10002559	GW034971.1.1	21.64	22.55	unk	ROCK		ROCK	167741.836791676	6479682.760980982	65.36
10002559	GW034971.1.1	22.55	25.9	soil	LOAM		LOAM SANDY	167741.836791676	6479682.760980982	64.45
10002559	GW034971.1.1	25.9	26.67	unk	ROCK		ROCK	167741.836791676	6479682.760980982	61.1
10002559	GW034971.1.1	26.67	31.24	clay	CLAY		CLAY SANDY	167741.836791676	6479682.760980982	60.33
10002559	GW034971.1.1	31.24	37.33	sandstone	SDSN		SANDSTONE WATER SUPPLY	167741.836791676	6479682.760980982	55.76
10002857	GW034972.1.1	0.0	0.6	soil	TPSL		TOPSOIL	168896.01507468522	6476573.635289497	80.0
10002857	GW034972.1.1	0.6	6.09	clay	CLAY		CLAY	168896.01507468522	6476573.635289497	79.4
10002857	GW034972.1.1	6.09	7.62	unk	ROCK		ROCK	168896.01507468522	6476573.635289497	73.91
10002857	GW034972.1.1	7.62	21.03	sandstone	SDSN		SANDSTONE	168896.01507468522	6476573.635289497	72.38
10002857	GW034972.1.1	21.03	21.64	sand	SAND		SAND WATER SUPPLY	168896.01507468522	6476573.635289497	58.97
10002857	GW034972.1.1	21.64	38.1	sandstone	SDSN		SANDSTONE	168896.01507468522	6476573.635289497	58.36
10002857	GW034972.1.1	38.1	43.58	clay	CLAY		CLAY SANDY	168896.01507468522	6476573.635289497	41.9
10002857	GW034972.1.1	43.58	57.6	sand	SAND		SAND WATER SUPPLY	168896.01507468522	6476573.635289497	36.42
10002857	GW034972.1.1	57.6	61.26	sand	SAND		SAND DIRTY WATER SUPPLY	168896.01507468522	6476573.635289497	22.4
10019148	GW034986.1.1	0.0	0.6	soil	SOIL		SOIL SANDY	203461.1612189741	6553261.946882698	90.0
10019148	GW034986.1.1	0.6	11.58	clay	CLAY		CLAY	203461.1612189741	6553261.946882698	89.4
10019148	GW034986.1.1	11.58	22.86	sand	SAND		SAND DRY	203461.1612189741	6553261.946882698	78.42
10019148	GW034986.1.1	22.86	24.38	sand	SAND		SAND GREY COARSE WATER SUPPLY	203461.1612189741	6553261.946882698	67.14
10019148	GW034986.1.1	24.38	26.82	sandstone	SDSN		SANDSTONE YELLOW	203461.1612189741	6553261.946882698	65.62
10019148	GW034986.1.1	26.82	28.04	clay	CLAY		CLAY YELLOW	203461.1612189741	6553261.946882698	63.18
10019148	GW034986.1.1	28.04	45.72	clay	CLAY		CLAY WHITE PINK	203461.1612189741	6553261.946882698	61.96
10019148	GW034986.1.1	45.72	49.98	clay	CLAY		CLAY YELLOW	203461.1612189741	6553261.946882698	44.28
10019148	GW034986.1.1	49.98	51.2	clay	CLAY		PIPE CLAY	203461.1612189741	6553261.946882698	40.02
10019148	GW034986.1.1	51.2	56.38	clay	CLAY		CLAY YELLOW	203461.1612189741	6553261.946882698	38.8
10019148	GW034986.1.1	56.38	64.61	clay	CLAY		CLAY GREY	203461.1612189741	6553261.946882698	33.62
10019148	GW034986.1.1	64.61	70.1	sandstone	SDSN		SANDSTONE SOFT WATER SUPPLY	203461.1612189741	6553261.946882698	25.39
10032308	GW035058.1.1	0.0	0.45	soil	TPSL		TOPSOIL	169706.72821490635	6475119.104330298	74.0
10032308	GW035058.1.1	0.45	3.04	clay	CLAY		CLAY	169706.72821490635	6475119.104330298	73.55
10032308	GW035058.1.1	3.04	10.66	unk	UNKN		DRILLER	169706.72821490635	6475119.104330298	70.96
10032308	GW035058.1.1	10.66	17.98	sandstone	SDSN		SANDSTONE	169706.72821490635	6475119.104330298	63.34
10032308	GW035058.1.1	17.98	19.5	clay	CLAY		CLAY BLACK	169706.72821490635	6475119.104330298	56.02
10032308	GW035058.1.1	19.5	19.59	sand	SAND		SAND WATER SUPPLY	169706.72821490635	6475119.104330298	54.5
10032308	GW035058.1.1	19.59	28.74	clay	CLAY		CLAY YELLOW	169706.72821490635	6475119.104330298	54.41
