BoreID,HydroCode,RefElev,RefElevDesc,FromDepth,ToDepth,TopElev,BottomElev,GALithType,MajorLithCode,MinorLithCode,Description,Source,LogType,OgcFidTemp
40141615,18194A,140.62,NGS,306.02,306.63,-165.4,-166.01,sandstone,SANDSTONE,,GREY SANDSTONE,QLD DNRME GWDB,1,7621778
40141615,18194A,140.62,NGS,306.63,333.15,-166.01,-192.53,shale,SHALE,,BROWN SHALE,QLD DNRME GWDB,1,7621779
40141615,18194A,140.62,NGS,333.15,369.42,-192.53,-228.8,shale,SHALE,,BROWN & GREY SHALE,QLD DNRME GWDB,1,7621780
40141615,18194A,140.62,NGS,369.42,378.26,-228.8,-237.64,unk,UNKN,,BANDS OF SANDSTONE,QLD DNRME GWDB,1,7621788
40141615,18194A,140.62,NGS,378.26,415.44,-237.64,-274.82,shale,SHALE,,GREY & BROWN SHALE,QLD DNRME GWDB,1,7621781
40141615,18194A,140.62,NGS,415.44,462.08,-274.82,-321.46,sandstone,SANDSTONE,,HARD BANDS OF SANDSTONE,QLD DNRME GWDB,1,7621782
40141615,18194A,140.62,NGS,462.08,468.17,-321.46,-327.55,limestone,LIMESTONE,,LIMESTONE,QLD DNRME GWDB,1,7621783
40141615,18194A,140.62,NGS,468.17,478.84,-327.55,-338.22,sandstone,SANDSTONE,,SANDSTONE & BANDS OF SLATE,QLD DNRME GWDB,1,7621784
40141615,18194A,140.62,NGS,478.84,493.78,-338.22,-353.16,sandstone,SANDSTONE,,GREY SANDSTONE,QLD DNRME GWDB,1,7621785
40141615,18194A,140.62,NGS,493.78,496.82,-353.16,-356.2,shale,SHALE,,BLUE SHALE & SANDSTONE,QLD DNRME GWDB,1,7621786
40141615,18194A,140.62,NGS,496.82,496.82,-356.2,-356.2,unk,UNKN,,WATER,QLD DNRME GWDB,1,7621787
40105296,26246A,137.59,NGS,0,9.75,137.59,127.84,sandy clay,SANDY CLAYS,,GREY-GREEN CLAYS AND SANDY CLAYS,QLD DNRME GWDB,1,7657894
40105296,26246A,137.59,NGS,9.75,12.19,127.84,125.4,unk,UNKN,,LIGHT GREY FRIABLE FINE GRAINED,QLD DNRME GWDB,1,7657896
40105296,26246A,137.59,NGS,12.19,15.24,125.4,122.35,unk,UNKN,,"LIGHT GREY TO GREY-WHITE, FRIABLE",QLD DNRME GWDB,1,7657895
40137229,4521A,140.6,NGS,0,513.59,140.6,-372.99,unk,UNKN,,NO STRATA DETAILS,QLD DNRME GWDB,1,7778361
40141179,4525A,146,NGS,0,495.6,146,-349.6,unk,UNKN,,NO STRATA DETAILS,QLD DNRME GWDB,1,7786295
40141857,4640A,135.67,NGS,0,533.4,135.67,-397.73,unk,UNKN,,FIRST FLOW AT APPROX 1410FT-SECOND,QLD DNRME GWDB,1,7781135
40141857,4640A,135.67,NGS,531.9,,-396.23,,unk,UNKN,,QUALITY DESCRIP/CONDUCT: SUITABLE,QLD DNRME GWDB,1,7781136
40132454,4647A,129,NGS,0,0.91,129,128.09,soil,TPSL,,SOIL,QLD DNRME GWDB,1,7777510
40132454,4647A,129,NGS,0.91,1.83,128.09,127.17,limestone,LIMESTONE,,LIMESTONE BOULDERS,QLD DNRME GWDB,1,7777519
40132454,4647A,129,NGS,1.83,4.88,127.17,124.12,limestone,LIMESTONE,,HARD LIMESTONE,QLD DNRME GWDB,1,7777511
40132454,4647A,129,NGS,4.88,23.77,124.12,105.23,unk,UNKN,,WHITE PIPECLAY,QLD DNRME GWDB,1,7777512
40132454,4647A,129,NGS,23.77,31.7,105.23,97.3,clay,CLAY,,GREY CLAY FRESH WATER STRUCK AT 78 FT,QLD DNRME GWDB,1,7777513
40132454,4647A,129,NGS,31.7,50.29,97.3,78.71,clay,CLAY,,YELLOW CLAY,QLD DNRME GWDB,1,7777514
40132454,4647A,129,NGS,50.29,150.57,78.71,-21.57,shale,SHALE,,BLUE SHALE,QLD DNRME GWDB,1,7777515
40132454,4647A,129,NGS,150.57,165.81,-21.57,-36.81,sandstone,SANDSTONE,,BLUE SANDSTONE WATER BEARING FLOW,QLD DNRME GWDB,1,7777516
40132454,4647A,129,NGS,150.6,165.8,-21.6,-36.8,unk,UNKN,,QUALITY DESCRIP/CONDUCT:   1000,QLD DNRME GWDB,1,7777518
40132454,4647A,129,NGS,165.81,167.34,-36.81,-38.34,clay,CLAY,,BROWN CLAY,QLD DNRME GWDB,1,7777517
40027463,4648A,131.7,NGS,0,1.52,131.7,130.18,gravel,GRAVEL,,GRAVEL  TALBALBA NO 3,QLD DNRME GWDB,1,7778239
40027463,4648A,131.7,NGS,1.52,37.18,130.18,94.52,clay,CLAY,,YELLOW CLAY,QLD DNRME GWDB,1,7778240
40027463,4648A,131.7,NGS,37.18,43.28,94.52,88.42,clay,CLAY,,GREY CLAY,QLD DNRME GWDB,1,7778241
40027463,4648A,131.7,NGS,43.28,56.99,88.42,74.71,clay,CLAY,,BLUE CLAY,QLD DNRME GWDB,1,7778242
40027463,4648A,131.7,NGS,56.99,92.96,74.71,38.74,shale,SHALE,,BLUE SHALE,QLD DNRME GWDB,1,7778243
40027463,4648A,131.7,NGS,92.96,106.68,38.74,25.02,sandstone,SANDSTONE,,BLUE SANDSTONE,QLD DNRME GWDB,1,7778245
40027463,4648A,131.7,NGS,93,,38.7,,unk,UNKN,,QUALITY DESCRIP/CONDUCT: SUITABLE,QLD DNRME GWDB,1,7778244
40144527,4654A,129.3,NGS,0,1.52,129.3,127.78,clay,CLAY,,GREY CLAY  TALBALBA NO 6,QLD DNRME GWDB,1,7801678
40144527,4654A,129.3,NGS,1.52,6.4,127.78,122.9,boulders,BLDR,,BOULDERS,QLD DNRME GWDB,1,7801679
40144527,4654A,129.3,NGS,6.4,,122.9,,unk,UNKN,,QUALITY DESCRIP/CONDUCT: SALTY,QLD DNRME GWDB,1,7801635
40144527,4654A,129.3,NGS,6.4,12.8,122.9,116.5,unk,UNKN,,WHITE ROCK,QLD DNRME GWDB,1,7801680
40144527,4654A,129.3,NGS,12.8,18.28,116.5,111.02,clay,CLAY,,WHITE CLAY,QLD DNRME GWDB,1,7801681
40144527,4654A,129.3,NGS,18.28,20.11,111.02,109.19,unk,UNKN,,RED ROCK,QLD DNRME GWDB,1,7801682
40144527,4654A,129.3,NGS,20.11,29.26,109.19,100.04,clay,CLAY,,WHITE CLAY,QLD DNRME GWDB,1,7801683
40144527,4654A,129.3,NGS,29.26,42.36,100.04,86.94,unk,UNKN,,SOFT RED ROCK,QLD DNRME GWDB,1,7801684
40144527,4654A,129.3,NGS,42.36,42.67,86.94,86.63,clay,CLAY,,RED CLAY,QLD DNRME GWDB,1,7801667
40144527,4654A,129.3,NGS,42.67,45.72,86.63,83.58,sandstone,SANDSTONE,,SANDSTONE,QLD DNRME GWDB,1,7801668
40144527,4654A,129.3,NGS,45.7,,83.6,,unk,UNKN,,QUALITY DESCRIP/CONDUCT: SALTY,QLD DNRME GWDB,1,7801631
40144527,4654A,129.3,NGS,45.72,46.02,83.58,83.28,limestone,LIMESTONE,,LIMESTONE,QLD DNRME GWDB,1,7801669
40144527,4654A,129.3,NGS,46.02,55.16,83.28,74.14,sandy clay,SANDY CLAY,,SANDY CLAY,QLD DNRME GWDB,1,7801670
40144527,4654A,129.3,NGS,55.16,73.76,74.14,55.54,clay,CLAY,,GREY CLAY,QLD DNRME GWDB,1,7801671
40144527,4654A,129.3,NGS,73.76,74.06,55.54,55.24,unk,UNKN,,HARD STREAK,QLD DNRME GWDB,1,7801636
40144527,4654A,129.3,NGS,74.06,74.98,55.24,54.32,clay,CLAY,,GREY CLAY,QLD DNRME GWDB,1,7801637
40144527,4654A,129.3,NGS,74.98,75.28,54.32,54.02,unk,UNKN,,HARD STREAK,QLD DNRME GWDB,1,7801638
40144527,4654A,129.3,NGS,75.28,120.7,54.02,8.6,shale,SHALE,,GREY SHALE,QLD DNRME GWDB,1,7801639
40144527,4654A,129.3,NGS,120.7,121.31,8.6,7.99,unk,UNKN,,GREY ROCK,QLD DNRME GWDB,1,7801640
40144527,4654A,129.3,NGS,121.31,175.87,7.99,-46.57,shale,SHALE,,BLACK SHALE,QLD DNRME GWDB,1,7801641
40144527,4654A,129.3,NGS,175.87,180.13,-46.57,-50.83,sandy shale,SANDY SHALE,,GREY SANDY SHALE,QLD DNRME GWDB,1,7801642
40144527,4654A,129.3,NGS,180.13,180.44,-50.83,-51.14,unk,UNKN,,HARD STREAK,QLD DNRME GWDB,1,7801643
40144527,4654A,129.3,NGS,180.44,181.05,-51.14,-51.75,shale,SHALE,,BLACK SHALE & GRAVEL,QLD DNRME GWDB,1,7801644
40144527,4654A,129.3,NGS,181.05,195.68,-51.75,-66.38,shale,SHALE,,BLACK SHALE,QLD DNRME GWDB,1,7801645
40144527,4654A,129.3,NGS,195.68,203.3,-66.38,-74,sandy clay,SANDY CLAY,,GREY SANDY CLAY,QLD DNRME GWDB,1,7801646
40144527,4654A,129.3,NGS,203.3,205.43,-74,-76.13,sandstone,SANDSTONE,,SANDSTONE,QLD DNRME GWDB,1,7801647
40144527,4654A,129.3,NGS,205.4,,-76.1,,unk,UNKN,,QUALITY DESCRIP/CONDUCT: BRACKISH,QLD DNRME GWDB,1,7801632
40144527,4654A,129.3,NGS,205.43,207.26,-76.13,-77.96,unk,UNKN,,HD GREY ROCK,QLD DNRME GWDB,1,7801648
40144527,4654A,129.3,NGS,207.26,220.37,-77.96,-91.07,sandy clay,SANDY CLAY,,SANDY CLAY SML QTY WAX & CRUDE OIL,QLD DNRME GWDB,1,7801649
40144527,4654A,129.3,NGS,220.37,229.21,-91.07,-99.91,sandy clay,SANDY CLAY,,SANDY CLAY,QLD DNRME GWDB,1,7801650
40144527,4654A,129.3,NGS,229.21,231.04,-99.91,-101.74,shale,SHALE,,BLUE SHALE,QLD DNRME GWDB,1,7801651
40144527,4654A,129.3,NGS,231.04,231.65,-101.74,-102.35,unk,UNKN,,WHITE ROCK,QLD DNRME GWDB,1,7801652
40144527,4654A,129.3,NGS,231.65,269.14,-102.35,-139.84,shale,SHALE,,GREY SHALE,QLD DNRME GWDB,1,7801653
40144527,4654A,129.3,NGS,269.14,269.44,-139.84,-140.14,unk,UNKN,,HARD STREAK,QLD DNRME GWDB,1,7801654
40144527,4654A,129.3,NGS,269.44,306.63,-140.14,-177.33,shale,SHALE,,GREY SHALE,QLD DNRME GWDB,1,7801655
40144527,4654A,129.3,NGS,306.63,307.24,-177.33,-177.94,shale,SHALE,,BROWN SHALE,QLD DNRME GWDB,1,7801656
40144527,4654A,129.3,NGS,307.24,309.07,-177.94,-179.77,clay,CLAY,,BROWN CLAY,QLD DNRME GWDB,1,7801657
40144527,4654A,129.3,NGS,309.07,310.89,-179.77,-181.59,clay,CLAY,,GREY CLAY,QLD DNRME GWDB,1,7801658
40144527,4654A,129.3,NGS,310.89,325.22,-181.59,-195.92,shale,SHALE,,GREY SHALE,QLD DNRME GWDB,1,7801659
40144527,4654A,129.3,NGS,325.22,352.96,-195.92,-223.66,clay,CLAY,,GREY CLAY,QLD DNRME GWDB,1,7801660
40144527,4654A,129.3,NGS,352.96,359.05,-223.66,-229.75,clay,CLAY,,BROWN CLAY & HARD STK,QLD DNRME GWDB,1,7801661
40144527,4654A,129.3,NGS,359.05,371.55,-229.75,-242.25,clay,CLAY,,GREY CLAY,QLD DNRME GWDB,1,7801662
40144527,4654A,129.3,NGS,371.55,372.77,-242.25,-243.47,sandy clay,SANDY CLAY,,SANDY CLAY,QLD DNRME GWDB,1,7801663
40144527,4654A,129.3,NGS,372.77,373.07,-243.47,-243.77,sandstone,SANDSTONE,,SANDSTONE,QLD DNRME GWDB,1,7801664
40144527,4654A,129.3,NGS,373.07,376.73,-243.77,-247.43,clay,CLAY,,GREY CLAY,QLD DNRME GWDB,1,7801665
40144527,4654A,129.3,NGS,373.1,,-243.8,,unk,UNKN,,QUALITY DESCRIP/CONDUCT:   1500,QLD DNRME GWDB,1,7801633
40144527,4654A,129.3,NGS,376.73,377.34,-247.43,-248.04,sandstone,SANDSTONE,,SANDSTONE,QLD DNRME GWDB,1,7801666
40144527,4654A,129.3,NGS,377.34,386.79,-248.04,-257.49,sandy clay,SANDY CLAY,,SANDY CLAY,QLD DNRME GWDB,1,7801672
40144527,4654A,129.3,NGS,380.4,,-251.1,,unk,UNKN,,QUALITY DESCRIP/CONDUCT:   1500,QLD DNRME GWDB,1,7801634
40144527,4654A,129.3,NGS,386.79,387.4,-257.49,-258.1,clay,CLAY,,BROWN CLAY,QLD DNRME GWDB,1,7801673
40144527,4654A,129.3,NGS,387.4,388.62,-258.1,-259.32,shale,SHALE,,GREY SHALE,QLD DNRME GWDB,1,7801674
40144527,4654A,129.3,NGS,388.62,389.23,-259.32,-259.93,unk,UNKN,,WHITE ROCK,QLD DNRME GWDB,1,7801675
40144527,4654A,129.3,NGS,389.23,392.89,-259.93,-263.59,clay,CLAY,,GREY CLAY,QLD DNRME GWDB,1,7801676
40144527,4654A,129.3,NGS,392.89,426.72,-263.59,-297.42,unk,UNKN,,NO DETAILS 1400 FT BOTTOM OF BORE,QLD DNRME GWDB,1,7801677
40142426,6963A,127.1,NGS,0,2.74,127.1,124.36,boulders,BLDR,,BOULDERS  DRILLER L WHITE,QLD DNRME GWDB,1,7695591
40142426,6963A,127.1,NGS,0,,127.1,,unk,UNKN,,QUALITY DESCRIP/CONDUCT: POTABLE,QLD DNRME GWDB,1,7695562
40142426,6963A,127.1,NGS,2.74,9.75,124.36,117.35,unk,UNKN,,WHITE ROCK,QLD DNRME GWDB,1,7696572
40142426,6963A,127.1,NGS,9.75,13.72,117.35,113.38,clay,CLAY,,YELLOW CLAY AND SANDSTONE,QLD DNRME GWDB,1,7696573
40142426,6963A,127.1,NGS,13.72,30.79,113.38,96.31,clay,CLAY,,WHITE CLAY (WATER AT 15.5 M - FRESH),QLD DNRME GWDB,1,7696574
40142426,6963A,127.1,NGS,30.79,39.32,96.31,87.78,shale,SHALE,,LIGHT GREY SHALE,QLD DNRME GWDB,1,7696575
40142426,6963A,127.1,NGS,39.32,48.16,87.78,78.94,clay,CLAY,,YELLOW CLAY,QLD DNRME GWDB,1,7696576
40142426,6963A,127.1,NGS,48.16,75.59,78.94,51.51,shale,SHALE,,BLUE SHALE,QLD DNRME GWDB,1,7695563
40142426,6963A,127.1,NGS,75.59,83.82,51.51,43.28,sandy shale,SANDY SHALE,,GREY SANDY SHALE (WATER AT 75.6 M),QLD DNRME GWDB,1,7695564
40142426,6963A,127.1,NGS,83.82,87.48,43.28,39.62,coal,COAL,,BROWN COAL VEGETATION,QLD DNRME GWDB,1,7695565
40142426,6963A,127.1,NGS,87.48,90.22,39.62,36.88,shale,SHALE,,GREY SHALE,QLD DNRME GWDB,1,7695566
40142426,6963A,127.1,NGS,90.22,92.66,36.88,34.44,unk,UNKN,,GREY ROCK,QLD DNRME GWDB,1,7695567
40142426,6963A,127.1,NGS,92.66,141.12,34.44,-14.02,shale,SHALE,,BLACK SHALE,QLD DNRME GWDB,1,7695568
40142426,6963A,127.1,NGS,141.12,155.15,-14.02,-28.05,shale,SHALE,,GREY SHALE,QLD DNRME GWDB,1,7695569
40142426,6963A,127.1,NGS,155.15,175.26,-28.05,-48.16,sandy clay,SANDY CLAY,,GREY SANDY CLAY (WATER-168.6 M-FLOW),QLD DNRME GWDB,1,7695570
40142426,6963A,127.1,NGS,175.26,192.33,-48.16,-65.23,shale,SHALE,,GREY SHALE,QLD DNRME GWDB,1,7695571
40142426,6963A,127.1,NGS,192.33,193.86,-65.23,-66.76,unk,UNKN,,PETRIFIED VEG-COAL BEARING-SANDY CLAY,QLD DNRME GWDB,1,7695572
40142426,6963A,127.1,NGS,193.86,238.66,-66.76,-111.56,shale,SHALE,,BLACK SHALE,QLD DNRME GWDB,1,7695573
40142426,6963A,127.1,NGS,238.66,254.51,-111.56,-127.41,shale,SHALE,,GREY SHALE,QLD DNRME GWDB,1,7695574
40142426,6963A,127.1,NGS,254.51,267.01,-127.41,-139.91,unk,UNKN,,NO PARTICULARS,QLD DNRME GWDB,1,7695575
40142426,6963A,127.1,NGS,267.01,270.67,-139.91,-143.57,shale,SHALE,,GREY SHALE,QLD DNRME GWDB,1,7695576
40142426,6963A,127.1,NGS,270.67,304.8,-143.57,-177.7,sandy shale,SANDY SHALE,,GREY SANDY SHALE (WATER-290.2 M-FLOW),QLD DNRME GWDB,1,7695577
40142426,6963A,127.1,NGS,304.8,308.77,-177.7,-181.67,shale,SHALE,,BROWN SHALE,QLD DNRME GWDB,1,7695578
40142426,6963A,127.1,NGS,308.77,311.81,-181.67,-184.71,shale,SHALE,,BLACK SHALE,QLD DNRME GWDB,1,7695579
40142426,6963A,127.1,NGS,311.81,341.99,-184.71,-214.89,sandy shale,SANDY SHALE,,GREY SANDY SHALE - WATER BEARING,QLD DNRME GWDB,1,7695580
40142426,6963A,127.1,NGS,341.99,345.04,-214.89,-217.94,sandy clay,SANDY CLAY,,WHITE SANDY CLAY (WATER-344.4 M-FLOW),QLD DNRME GWDB,1,7695581
40142426,6963A,127.1,NGS,345.04,347.17,-217.94,-220.07,sandstone,SANDSTONE,,GREY SANDSTONE - WATER BEARING,QLD DNRME GWDB,1,7695582
40142426,6963A,127.1,NGS,347.17,352.05,-220.07,-224.95,sandy clay,SANDY CLAY,,WHITE SANDY CLAY - WATER BEARING,QLD DNRME GWDB,1,7695583
40142426,6963A,127.1,NGS,352.05,377.96,-224.95,-250.86,sandy clay,SANDY CLAY,,GREY SANDY CLAY - WATER BEARING,QLD DNRME GWDB,1,7695584
40142426,6963A,127.1,NGS,377.96,379.48,-250.86,-252.38,unk,UNKN,,WHITE ROCK,QLD DNRME GWDB,1,7695585
40142426,6963A,127.1,NGS,379.48,391.37,-252.38,-264.27,sandy clay,SANDY CLAY,,GREY SANDY CLAY - WATER BEARING,QLD DNRME GWDB,1,7695586
40142426,6963A,127.1,NGS,391.37,391.67,-264.27,-264.57,unk,UNKN,,GREY ROCK,QLD DNRME GWDB,1,7695587
40142426,6963A,127.1,NGS,391.67,394.11,-264.57,-267.01,sandy clay,SANDY CLAY,,GREY SANDY CLAY,QLD DNRME GWDB,1,7695588
40142426,6963A,127.1,NGS,394.11,394.72,-267.01,-267.62,unk,UNKN,,GREY ROCK,QLD DNRME GWDB,1,7695589
40142426,6963A,127.1,NGS,394.72,396.24,-267.62,-269.14,clay,CLAY,,GREY CLAY,QLD DNRME GWDB,1,7695590
40137532,7080A,137.79,NGS,0,0.91,137.79,136.88,soil,TPSL,,SOIL & TOPSOIL,QLD DNRME GWDB,1,7694890
40137532,7080A,137.79,NGS,0.91,10.97,136.88,126.82,clay,CLAY,,LIGHT COLOURED CLAY,QLD DNRME GWDB,1,7694891
40137532,7080A,137.79,NGS,10.97,11.58,126.82,126.21,conglomerate,CONGLOMERATE,,CONGLOMERATE,QLD DNRME GWDB,1,7694892
40137532,7080A,137.79,NGS,11.58,15.24,126.21,122.55,sandstone,SANDSTONE,,SANDSTONE,QLD DNRME GWDB,1,7694893
40137532,7080A,137.79,NGS,12.19,,125.6,,unk,UNKN,,SALTY,QLD DNRME GWDB,1,7694900
40137532,7080A,137.79,NGS,15.24,21.34,122.55,116.45,sandstone,SANDSTONE,,SOFT SANDSTONE,QLD DNRME GWDB,1,7694894
40137532,7080A,137.79,NGS,21.34,26.21,116.45,111.58,clay,CLAY,,SEAMS SANDSTONE & CLAY,QLD DNRME GWDB,1,7694895
40137532,7080A,137.79,NGS,26.21,39.62,111.58,98.17,clay,CLAY,,CLAY,QLD DNRME GWDB,1,7694896
40137532,7080A,137.79,NGS,39.62,40.23,98.17,97.56,conglomerate,CONGLOMERATE,,CONGLOMERATE,QLD DNRME GWDB,1,7694897
40137532,7080A,137.79,NGS,40.23,41.76,97.56,96.03,clay,CLAY,,CLAY,QLD DNRME GWDB,1,7694898
40137532,7080A,137.79,NGS,41.76,48.16,96.03,89.63,conglomerate,CONGLOMERATE,,CONGLOMERATE,QLD DNRME GWDB,1,7694899
40137532,7080A,137.79,NGS,48.16,53.04,89.63,84.75,sandstone,SANDSTONE,,SANDSTONE,QLD DNRME GWDB,1,7694883
40137532,7080A,137.79,NGS,53.04,57.3,84.75,80.49,conglomerate,CONGLOMERATE,,CONGLOMERATE,QLD DNRME GWDB,1,7694884
40137532,7080A,137.79,NGS,57.3,62.79,80.49,75,shale,SHALE,,BRITTLE SHALE,QLD DNRME GWDB,1,7694885
40137532,7080A,137.79,NGS,62.79,71.32,75,66.47,sandstone,SANDSTONE,,COARSE SANDSTONE,QLD DNRME GWDB,1,7694886
40137532,7080A,137.79,NGS,71.32,88.09,66.47,49.7,clay,CLAY,,BROWN STICKY CLAY,QLD DNRME GWDB,1,7694901
40137532,7080A,137.79,NGS,88.09,95.4,49.7,42.39,clay,CLAY,,BROWN CLAY,QLD DNRME GWDB,1,7694902
40137532,7080A,137.79,NGS,95.4,97.84,42.39,39.95,conglomerate,CONGLOMERATE,,HARD CONGLOMERATE,QLD DNRME GWDB,1,7694903
40137532,7080A,137.79,NGS,97.84,102.11,39.95,35.68,clay,CLAY,,TOUGH CLAY,QLD DNRME GWDB,1,7694904
40137532,7080A,137.79,NGS,102.11,103.33,35.68,34.46,sandstone,SANDSTONE,,HARD SANDSTONE,QLD DNRME GWDB,1,7694905
40137532,7080A,137.79,NGS,103.33,109.12,34.46,28.67,sandy clay,SANDY CLAY,,SEAMS OF CLAY & SANDY CLAY,QLD DNRME GWDB,1,7694906
40137532,7080A,137.79,NGS,109.12,110.03,28.67,27.76,unk,UNKN,,HARD BAND,QLD DNRME GWDB,1,7694907
40137532,7080A,137.79,NGS,110.03,110.95,27.76,26.84,gravel,GRAVEL,,SEAM COARSE GRAVEL,QLD DNRME GWDB,1,7694908
40137532,7080A,137.79,NGS,110.95,120.7,26.84,17.09,clay,CLAY,,YELLOW CLAY,QLD DNRME GWDB,1,7694909
40137532,7080A,137.79,NGS,120.7,127.1,17.09,10.69,shale,SHALE,,LIGHT COLOURED SHALE,QLD DNRME GWDB,1,7694910
40137532,7080A,137.79,NGS,127.1,132.59,10.69,5.2,clay,CLAY,,LIGHT COLOURED CLAY,QLD DNRME GWDB,1,7694911
40137532,7080A,137.79,NGS,132.59,149.35,5.2,-11.56,shale,SHALE,,STICKY GREY SHALE,QLD DNRME GWDB,1,7694912
40137532,7080A,137.79,NGS,149.35,162.15,-11.56,-24.36,shale,SHALE,,DARK GREY SHALE,QLD DNRME GWDB,1,7694913
40137532,7080A,137.79,NGS,162.15,173.43,-24.36,-35.64,shale,SHALE,,DARK SHALE,QLD DNRME GWDB,1,7694914
40137532,7080A,137.79,NGS,173.43,174.04,-35.64,-36.25,unk,UNKN,,HARD SEAM,QLD DNRME GWDB,1,7694915
40137532,7080A,137.79,NGS,174.04,193.24,-36.25,-55.45,shale,SHALE,,DARK SHALE,QLD DNRME GWDB,1,7694880
40137532,7080A,137.79,NGS,193.24,235.92,-55.45,-98.13,shale,SHALE,,GREY SHALE,QLD DNRME GWDB,1,7694881
40137532,7080A,137.79,NGS,235.92,240.79,-98.13,-103,shale,SHALE,,STICKY SHALE,QLD DNRME GWDB,1,7694882
40137532,7080A,137.79,NGS,240.79,245.06,-103,-107.27,shale,SHALE,,GREY SHALE,QLD DNRME GWDB,1,7694887
40137532,7080A,137.79,NGS,245.06,245.24,-107.27,-107.45,sand,SAND,,SAND SEAM,QLD DNRME GWDB,1,7694888
40137532,7080A,137.79,NGS,245.24,245.36,-107.45,-107.57,shale,SHALE,,GREY SHALE,QLD DNRME GWDB,1,7694889
40095561,7105A,136.96,NGS,0,3.66,136.96,133.3,clay,CLAY,,CLAY,QLD DNRME GWDB,1,7713670
40095561,7105A,136.96,NGS,0,,136.96,,unk,UNKN,,QUALITY DESCRIP/CONDUCT: SALTY,QLD DNRME GWDB,1,7714529
40095561,7105A,136.96,NGS,3.66,12.19,133.3,124.77,sandstone,SANDSTONE,,SANDSTONE-SALTWATER SWL 30FT,QLD DNRME GWDB,1,7714528
40095561,7105A,136.96,NGS,12.19,35.97,124.77,100.99,clay,CLAY,,CLAY,QLD DNRME GWDB,1,7713671
40095561,7105A,136.96,NGS,35.97,44.5,100.99,92.46,conglomerate,CONGLOMERATE,,CONGLOMERATE,QLD DNRME GWDB,1,7713672
40095561,7105A,136.96,NGS,44.5,49.99,92.46,86.97,gravel,GRAVEL,,HARD GRAVEL,QLD DNRME GWDB,1,7713673
40095561,7105A,136.96,NGS,49.99,63.4,86.97,73.56,clay,CLAY,,YELLOW CLAY-190FTX8IN CASING CEMENTED,QLD DNRME GWDB,1,7713674
40095561,7105A,136.96,NGS,63.4,67.67,73.56,69.29,clay,CLAY,,CLAY LIGHT BROWN-CAVING VERY BADLY-,QLD DNRME GWDB,1,7713675
40095561,7105A,136.96,NGS,67.67,74.37,69.29,62.59,unk,UNKN,,VERY SOFT GREY SHALE-CAVING BADLY-,QLD DNRME GWDB,1,7713676
40095561,7105A,136.96,NGS,74.37,84.13,62.59,52.83,shale,SHALE,,SOFT GREY SHALE-CAVING,QLD DNRME GWDB,1,7713677
40095561,7105A,136.96,NGS,84.13,110.95,52.83,26.01,shale,SHALE,,GREY SHALE-SOAKAGE AT 364FT,QLD DNRME GWDB,1,7713678
40095561,7105A,136.96,NGS,110.95,115.83,26.01,21.13,sandy shale,SANDY SHALE,,SANDY SHALE,QLD DNRME GWDB,1,7713679
40095561,7105A,136.96,NGS,115.83,128.02,21.13,8.94,sandy clay,SANDY CLAY,,SANDY CLAY AND SHALE SEAMS-WATER410FT,QLD DNRME GWDB,1,7713680
40095561,7105A,136.96,NGS,128.02,129.85,8.94,7.11,shale,SHALE,,LIGHT COLOURED SHALE -SALT-SWL 20FT-,QLD DNRME GWDB,1,7713681
40095561,7105A,136.96,NGS,129.85,134.72,7.11,2.24,sandy shale,SANDY SHALE,,SANDY SHALE,QLD DNRME GWDB,1,7713682
40095561,7105A,136.96,NGS,134.72,135.64,2.24,1.32,unk,UNKN,,HARD SEAM,QLD DNRME GWDB,1,7713683
40095561,7105A,136.96,NGS,135.64,137.16,1.32,-0.2,sandy shale,SANDY SHALE,,SANDY SHALE,QLD DNRME GWDB,1,7713684
40095561,7105A,136.96,NGS,137.16,140.82,-0.2,-3.86,sandy shale,SANDY SHALE,,SEAMS OF SHALE AND SANDY SHALE,QLD DNRME GWDB,1,7713685
40095561,7105A,136.96,NGS,140.82,142.04,-3.86,-5.08,unk,UNKN,,HARD ROCK,QLD DNRME GWDB,1,7713686
40095561,7105A,136.96,NGS,142.04,152.1,-5.08,-15.14,shale,SHALE,,GREY SHALE,QLD DNRME GWDB,1,7713687
40095561,7105A,136.96,NGS,152.1,165.81,-15.14,-28.85,shale,SHALE,,BLACK SHALE,QLD DNRME GWDB,1,7713688
40095561,7105A,136.96,NGS,165.81,166.42,-28.85,-29.46,unk,UNKN,,HARD SEAM,QLD DNRME GWDB,1,7713689
40095561,7105A,136.96,NGS,166.42,173.74,-29.46,-36.78,shale,SHALE,,GREY SHALE,QLD DNRME GWDB,1,7713690
40095561,7105A,136.96,NGS,173.74,188.98,-36.78,-52.02,shale,SHALE,,STICKY GREY SHALE,QLD DNRME GWDB,1,7713691
40095561,7105A,136.96,NGS,188.98,193.86,-52.02,-56.9,shale,SHALE,,BLACK SHALE,QLD DNRME GWDB,1,7713692
40095561,7105A,136.96,NGS,193.86,198.12,-56.9,-61.16,shale,SHALE,,TOUGH GREY SHALE,QLD DNRME GWDB,1,7713693
40095561,7105A,136.96,NGS,198.12,204.52,-61.16,-67.56,shale,SHALE,,GREY SHALE,QLD DNRME GWDB,1,7713694
40095561,7105A,136.96,NGS,204.52,210.01,-67.56,-73.05,shale,SHALE,,LIGHT GREY SHALE,QLD DNRME GWDB,1,7713695
