BoreID,HydroCode,RefElev,RefElevDesc,FromDepth,ToDepth,TopElev,BottomElev,ConstructionType,Material,InnerDiameter,OuterDiameter,Property,PropertySize,DrillMethod,LogType
10123586,GW057738.1.1,,NGS,8,20,,,INLT,UNK,,130,UNK,,UNK,1
10119873,GW036941.2.2,118.59,NGS,25,29,93.59,89.59,INLT,UNK,,100,UNK,,UNK,1
10119873,GW036941.2.2,118.59,NGS,0,38,118.59,80.59,UNK,UNK,,200,UNK,,ROT,1
10119873,GW036941.2.2,118.59,NGS,38,38.7,80.59,79.89,UNK,UNK,,50,UNK,,UNK,1
10014575,GW063614.1.1,,NGS,10.5,22.5,,,INLT,UNK,,135,UNK,,UNK,1
10059913,GW048209.1.1,,NGS,39.4,42.6,,,INLT,UNK,,100,UNK,,UNK,1
10014520,GW051941.1.1,,NGS,0,76.2,,,LIN,UNK,,152,UNK,,UNK,1
10133306,GW039478.1.1,,NGS,15,16.7,,,INLT,UNK,,168,UNK,,UNK,1
10133306,GW039478.1.1,,NGS,16.7,18.7,,,LIN,UNK,,168,UNK,,UNK,1
10133306,GW039478.1.1,,NGS,0,27,,,UNK,UNK,,203,UNK,,ROT,1
10133569,GW039479.1.1,,NGS,0,22.75,,,LIN,UNK,,168,UNK,,UNK,1
10133569,GW039479.1.1,,NGS,22.75,24.75,,,INLT,UNK,,168,UNK,,UNK,1
10133569,GW039479.1.1,,NGS,24.75,26.75,,,LIN,UNK,,168,UNK,,UNK,1
10133569,GW039479.1.1,,NGS,0,28,,,UNK,UNK,,254,UNK,,ROT,1
10021563,GW039407.1.1,,NGS,409.3,638,,,LIN,UNK,,127,UNK,,UNK,1
10021563,GW039407.1.1,,NGS,627,633,,,INLT,UNK,,127,UNK,,UNK,1
10120276,GW039442.1.1,,NGS,298.8,432,,,LIN,UNK,,114,UNK,,UNK,1
10118449,GW039481.1.1,,NGS,23.3,24.15,,,INLT,UNK,,168,UNK,,UNK,1
10118449,GW039481.1.1,,NGS,24.15,25,,,INLT,UNK,,168,UNK,,UNK,1
10118449,GW039481.1.1,,NGS,25,26.6,,,LIN,UNK,,168,UNK,,UNK,1
10118449,GW039481.1.1,,NGS,0,30,,,UNK,UNK,,250,UNK,,ROT,1
10113691,GW052493.1.1,,NGS,0,35,,,LIN,UNK,,152,UNK,,UNK,1
10113691,GW052493.1.1,,NGS,35,39.6,,,INLT,UNK,,152,UNK,,UNK,1
10024514,GW052567.1.1,,NGS,0,102.7,,,LIN,UNK,,168,UNK,,UNK,1
10119323,GW051924.1.1,,NGS,0,67,,,LIN,UNK,,152,UNK,,UNK,1
10119323,GW051924.1.1,,NGS,66.4,69.7,,,INLT,UNK,,102,UNK,,UNK,1
10122072,GW039471.1.1,,NGS,29.9,33.5,,,INLT,UNK,,168,UNK,,UNK,1
10122072,GW039471.1.1,,NGS,33.5,35,,,LIN,UNK,,152,UNK,,UNK,1
10122072,GW039471.1.1,,NGS,0,37,,,UNK,UNK,,203,UNK,,ROT,1
10122375,GW039473.1.1,,NGS,0,18.6,,,LIN,UNK,,152,UNK,,UNK,1
10122375,GW039473.1.1,,NGS,18.6,19.475,,,INLT,UNK,,168,UNK,,UNK,1
10122375,GW039473.1.1,,NGS,19.48,20.35,,,INLT,UNK,,168,UNK,,UNK,1
10122375,GW039473.1.1,,NGS,20.35,21.75,,,LIN,UNK,,152,UNK,,UNK,1
10122375,GW039473.1.1,,NGS,0,27,,,UNK,UNK,,254,UNK,,ROT,1
10127942,GW039482.1.1,,NGS,23,25,,,INLT,UNK,,168,UNK,,UNK,1
10127942,GW039482.1.1,,NGS,25,27,,,LIN,UNK,,168,UNK,,UNK,1
10127942,GW039482.1.1,,NGS,0,30,,,UNK,UNK,,250,UNK,,ROT,1
10039356,GW054801.1.1,,NGS,38.7,41,,,INLT,UNK,,100,UNK,,UNK,1
10144161,GW039325.1.1,,NGS,0,292,,,LIN,UNK,,168,UNK,,UNK,1
10144161,GW039325.1.1,,NGS,293,358.1,,,LIN,UNK,,168,UNK,,UNK,1
10144161,GW039325.1.1,,NGS,325.5,358,,,INLT,UNK,,168,UNK,,UNK,1
10144161,GW039325.1.1,,NGS,332.5,500,,,LIN,UNK,117.6,127,UNK,,UNK,1
10144161,GW039325.1.1,,NGS,340,352,,,INLT,UNK,,127,UNK,,UNK,1
10144161,GW039325.1.1,,NGS,434,448,,,INLT,UNK,,127,UNK,,UNK,1
10144161,GW039325.1.1,,NGS,470,482,,,INLT,UNK,,127,UNK,,UNK,1
10144161,GW039325.1.1,,NGS,358,500,,,UNK,UNK,,152,UNK,,ROT,1
10118522,GW039477.1.1,,NGS,13.5,14.5,,,INLT,UNK,,168,UNK,,UNK,1
10118522,GW039477.1.1,,NGS,14.5,15.5,,,INLT,UNK,,168,UNK,,UNK,1
10118522,GW039477.1.1,,NGS,15.5,17,,,LIN,UNK,,168,UNK,,UNK,1
10118522,GW039477.1.1,,NGS,0,29,,,UNK,UNK,,250,UNK,,ROT,1
10038907,GW054606.1.1,,NGS,48,50,,,INLT,UNK,,140,UNK,,UNK,1
10115620,GW063666.1.1,,NGS,0,12,,,LIN,UNK,,158,UNK,,UNK,1
10115620,GW063666.1.1,,NGS,16,22.5,,,INLT,UNK,,127,UNK,,UNK,1
10104354,GW054097.1.1,,NGS,0,45.6,,,LIN,UNK,,140,UNK,,UNK,1
10104354,GW054097.1.1,,NGS,44.8,48.1,,,INLT,UNK,,100,UNK,,UNK,1
10062423,GW065771.1.1,,NGS,0,390,,,LIN,UNK,,149,UNK,,UNK,1
10062423,GW065771.1.1,,NGS,0,42,,,LIN,UNK,,200,UNK,,UNK,1
10062423,GW065771.1.1,,NGS,0.001,390,,,LIN,UNK,,149,UNK,,UNK,1
10062423,GW065771.1.1,,NGS,386,453,,,INLT,UNK,,101,UNK,,UNK,1
10062423,GW065771.1.1,,NGS,386.001,453,,,LIN,UNK,,101,UNK,,UNK,1
10075173,GW061672.1.1,,NGS,73,76.2,,,INLT,UNK,,108,UNK,,UNK,1
10036777,GW035405.1.1,,NGS,0,3,,,INLT,UNK,,101,UNK,,UNK,1
10036777,GW035405.1.1,,NGS,0,31.6,,,LIN,UNK,,152,UNK,,UNK,1
10036777,GW035405.1.1,,NGS,1,34.9,,,LIN,UNK,,203,UNK,,UNK,1
10116950,GW043400.1.1,,NGS,40,43,,,INLT,UNK,,101,UNK,,UNK,1
10074032,GW062764.1.1,,NGS,0,70,,,LIN,UNK,,152,UNK,,UNK,1
10074032,GW062764.1.1,,NGS,0,127.8,,,LIN,UNK,,222,UNK,,UNK,1
10106405,GW055690.1.1,,NGS,0,84.7,,,LIN,UNK,,112,UNK,,UNK,1
10106405,GW055690.1.1,,NGS,78.9,84.7,,,INLT,UNK,,112,UNK,,UNK,1
10056287,GW850025.1.1,,NGS,0,129,,,LIN,UNK,110,140,UNK,,UNK,1
10056287,GW850025.1.1,,NGS,111,129,,,LIN,UNK,110,140,UNK,,UNK,1
10056287,GW850025.1.1,,NGS,0,5,,,UNK,UNK,,220,UNK,,ROT,1
10056287,GW850025.1.1,,NGS,5,132,,,UNK,UNK,,194,UNK,,ROT,1
10042702,GW065253.1.1,,NGS,77,93,,,INLT,UNK,,135,UNK,,UNK,1
10130840,GW047703.1.1,,NGS,0,21,,,LIN,UNK,,104,UNK,,UNK,1
10011641,GW061084.1.1,,NGS,6.4,9.5,,,INLT,UNK,,116,UNK,,UNK,1
10028598,GW057138.1.1,,NGS,39.2,41.5,,,INLT,UNK,,100,UNK,,UNK,1
10025765,GW060880.1.1,,NGS,15,29,,,INLT,UNK,,150,UNK,,UNK,1
10098626,GW064003.1.1,,NGS,75.4,78.5,,,INLT,UNK,,108,UNK,,UNK,1
10125262,GW088326.1.1,100.24,NGS,12,14,88.24,86.24,INLT,UNK,,56,UNK,,UNK,1
10125262,GW088326.1.1,100.24,NGS,0,17,100.24,83.24,UNK,UNK,,150,UNK,,AUG,1
10143895,GW088337.1.1,100.34,NGS,4.97,11.97,95.37,88.37,INLT,UNK,,56,UNK,,UNK,1
10143895,GW088337.1.1,100.34,NGS,0,15,100.34,85.34,UNK,UNK,,150,UNK,,AUG,1
10084977,GW065402.1.1,,NGS,0,87,,,LIN,UNK,,140,UNK,,UNK,1
10084977,GW065402.1.1,,NGS,0,78.1,,,LIN,UNK,,168,UNK,,UNK,1
10084977,GW065402.1.1,,NGS,0,20,,,LIN,UNK,,175,UNK,,UNK,1
10084977,GW065402.1.1,,NGS,78.4,86.7,,,INLT,UNK,,140,UNK,,UNK,1
10119592,GW088329.1.1,100.21,NGS,9.45,11.45,90.76,88.76,INLT,UNK,,56,UNK,,UNK,1
10119592,GW088329.1.1,100.21,NGS,0,15,100.21,85.21,UNK,UNK,,150,UNK,,AUG,1
10003237,GW088331.1.1,99.99,NGS,10.47,12.47,89.52,87.52,INLT,UNK,,56,UNK,,UNK,1
10003237,GW088331.1.1,99.99,NGS,0,15.5,99.99,84.49,UNK,UNK,,150,UNK,,AUG,1
10045062,GW088214.1.1,,NGS,2,3,,,INLT,UNK,,50,UNK,,UNK,1
10045062,GW088214.1.1,,NGS,3,3.5,,,LIN,UNK,46,50,UNK,,UNK,1
10045062,GW088214.1.1,,NGS,0,3.5,,,UNK,UNK,,150,UNK,,AUG,1
10145433,GW088330.1.1,100.05,NGS,9.83,11.83,90.22,88.22,INLT,UNK,,56,UNK,,UNK,1
10145433,GW088330.1.1,100.05,NGS,0,15,100.05,85.05,UNK,UNK,,150,UNK,,AUG,1
10056903,GW850020.1.1,,NGS,485,529,,,LIN,UNK,161.7,177.8,UNK,,UNK,1
10056903,GW850020.1.1,,NGS,0,529,,,LIN,UNK,161.7,177.8,UNK,,UNK,1
10056903,GW850020.1.1,,NGS,0,82.7,,,LIN,UNK,260.3,273.1,UNK,,UNK,1
10114791,GW064693.1.1,,NGS,50.7,54,,,INLT,UNK,,139,UNK,,UNK,1
10090706,GW055074.1.1,,NGS,0,41.5,,,LIN,UNK,,140,UNK,,UNK,1
10090706,GW055074.1.1,,NGS,10,33,,,LIN,UNK,,152,UNK,,UNK,1
10090706,GW055074.1.1,,NGS,41,44.3,,,INLT,UNK,,100,UNK,,UNK,1
10141554,GW088332.1.1,100.1,NGS,10,12,90.1,88.1,INLT,UNK,,56,UNK,,UNK,1
10141554,GW088332.1.1,100.1,NGS,0,15,100.1,85.1,UNK,UNK,,150,UNK,,AUG,1
10120938,GW088335.1.1,100.26,NGS,9.8,11.8,90.46,88.46,INLT,UNK,,56,UNK,,UNK,1
10120938,GW088335.1.1,100.26,NGS,0,15,100.26,85.26,UNK,UNK,,150,UNK,,AUG,1
10070597,GW062596.1.1,,NGS,0,89,,,LIN,UNK,,135,UNK,,UNK,1
10070597,GW062596.1.1,,NGS,65,89,,,INLT,UNK,,135,UNK,,UNK,1
10111941,GW057058.1.1,,NGS,0,44.6,,,LIN,UNK,,152,UNK,,UNK,1
10018681,GW065027.1.1,,NGS,27.4,64.8,,,INLT,UNK,,,UNK,,UNK,1
10120132,GW088336.1.1,100.37,NGS,9.75,11.75,90.62,88.62,INLT,UNK,,56,UNK,,UNK,1
10120132,GW088336.1.1,100.37,NGS,0,15,100.37,85.37,UNK,UNK,,150,UNK,,AUG,1
10140006,GW088212.1.1,,NGS,0,9.4,,,LIN,UNK,46,50,UNK,,UNK,1
10140006,GW088212.1.1,,NGS,10.4,13.4,,,LIN,UNK,46,50,UNK,,UNK,1
10140006,GW088212.1.1,,NGS,9.4,10.4,,,INLT,UNK,,50,UNK,,UNK,1
10140006,GW088212.1.1,,NGS,0,13.5,,,UNK,UNK,,150,UNK,,AUG,1
10125263,GW088328.1.1,100.19,NGS,12,14,88.19,86.19,INLT,UNK,,56,UNK,,UNK,1
10125263,GW088328.1.1,100.19,NGS,0,17,100.19,83.19,UNK,UNK,,150,UNK,,AUG,1
10146604,GW088327.1.1,100.23,NGS,9.96,11.96,90.27,88.27,INLT,UNK,,56,UNK,,UNK,1
10146604,GW088327.1.1,100.23,NGS,0,15,100.23,85.23,UNK,UNK,,150,UNK,,AUG,1
10138319,GW096108.1.1,104.38,NGS,19.83,20.83,84.55,83.55,INLT,UNK,,50,UNK,,UNK,1
10138319,GW096108.1.1,104.38,NGS,0,24,104.38,80.38,UNK,UNK,,,UNK,,AUG,1
10064988,GW064556.1.1,,NGS,71.9,76.1,,,INLT,UNK,,139,UNK,,UNK,1
10119836,GW096105.1.1,105.79,NGS,19.94,20.94,85.85,84.85,INLT,UNK,,50,UNK,,UNK,1
10119836,GW096105.1.1,105.79,NGS,0,24,105.79,81.79,UNK,UNK,,,UNK,,AUG,1
10138780,GW096107.1.1,105.89,NGS,16.9,17.9,88.99,87.99,INLT,UNK,,50,UNK,,UNK,1
10138780,GW096107.1.1,105.89,NGS,0,21,105.89,84.89,UNK,UNK,,,UNK,,AUG,1
10140174,GW096110.1.1,106.37,NGS,21.2,22.2,85.17,84.17,INLT,UNK,,50,UNK,,UNK,1
10140174,GW096110.1.1,106.37,NGS,0,25,106.37,81.37,UNK,UNK,,,UNK,,AUG,1
10150589,GW309053.1.1,,NGS,42,60,,,INLT,UNK,130,140,UNK,,UNK,1
10150589,GW309053.1.1,,NGS,0,60,,,LIN,UNK,130,140,UNK,,UNK,1
10150589,GW309053.1.1,,NGS,0,60,,,UNK,UNK,,165,UNK,,ROT,1
10140187,GW096135.2.2,111.81,NGS,0,26,111.81,85.81,LIN,UNK,80,90,UNK,,UNK,1
10140187,GW096135.2.2,111.81,NGS,26,29,85.81,82.81,INLT,UNK,80,90,UNK,,UNK,1
10140187,GW096135.2.2,111.81,NGS,29,32,82.81,79.81,LIN,UNK,80,90,UNK,,UNK,1
10140187,GW096135.2.2,111.81,NGS,0,33,111.81,78.81,UNK,UNK,,200,UNK,,ROT,1
10083377,GW066861.1.1,115,NGS,51,55,64,60,INLT,UNK,,130,UNK,,UNK,1
10044168,GW066871.1.1,142.5,NGS,75,105,67.5,37.5,INLT,UNK,,135,UNK,,UNK,1
10123408,GW058328.1.1,,NGS,0,41,,,LIN,UNK,,137,UNK,,UNK,1
10123408,GW058328.1.1,,NGS,0,13.4,,,LIN,UNK,,168,UNK,,UNK,1
10123408,GW058328.1.1,,NGS,0.001,58,,,LIN,UNK,,137,UNK,,UNK,1
10123408,GW058328.1.1,,NGS,0.001,41.7,,,LIN,UNK,,168,UNK,,UNK,1
10123408,GW058328.1.1,,NGS,46.3,50.8,,,INLT,UNK,,137,UNK,,UNK,1
10123408,GW058328.1.1,,NGS,53.7,57.7,,,INLT,UNK,,137,UNK,,UNK,1
10078536,GW058231.1.1,,NGS,0,33.2,,,LIN,UNK,,140,UNK,,UNK,1
10078536,GW058231.1.1,,NGS,0,33.2,,,LIN,UNK,,168,UNK,,UNK,1
10119612,GW096136.1.1,112.646,NGS,0,15,112.646,97.646,LIN,UNK,80,90,UNK,,UNK,1
10119612,GW096136.1.1,112.646,NGS,15,18,97.646,94.646,INLT,UNK,80,90,UNK,,UNK,1
10119612,GW096136.1.1,112.646,NGS,18,21,94.646,91.646,LIN,UNK,80,90,UNK,,UNK,1
10119612,GW096136.1.1,112.646,NGS,0,21,112.646,91.646,UNK,UNK,,200,UNK,,ROT,1
10139389,GW096137.3.3,112.781,NGS,0,50,112.781,62.781,LIN,UNK,80,90,UNK,,UNK,1
10139389,GW096137.3.3,112.781,NGS,50,53,62.781,59.781,INLT,UNK,80,90,UNK,,UNK,1
10139389,GW096137.3.3,112.781,NGS,53,56,59.781,56.781,LIN,UNK,80,90,UNK,,UNK,1
10139389,GW096137.3.3,112.781,NGS,0,92,112.781,20.781,UNK,UNK,,200,UNK,,ROT,1
10134488,GW096106.1.1,106.39,NGS,18.35,19.35,88.04,87.04,INLT,UNK,,50,UNK,,UNK,1
10134488,GW096106.1.1,106.39,NGS,0,23,106.39,83.39,UNK,UNK,,,UNK,,AUG,1
10145857,GW096113.1.1,104.82,NGS,16.1,17.1,88.72,87.72,INLT,UNK,,50,UNK,,UNK,1
10145857,GW096113.1.1,104.82,NGS,0,20,104.82,84.82,UNK,UNK,,,UNK,,AUG,1
10134484,GW096101.1.1,107.63,NGS,11.7,13.7,95.93,93.93,INLT,UNK,,50,UNK,,UNK,1
10134484,GW096101.1.1,107.63,NGS,0,27,107.63,80.63,UNK,UNK,,,UNK,,AUG,1
10119561,GW096104.1.1,108.53,NGS,19.95,20.95,88.58,87.58,INLT,UNK,,50,UNK,,UNK,1
10119561,GW096104.1.1,108.53,NGS,0,23.95,108.53,84.58,UNK,UNK,,,UNK,,AUG,1
10147018,GW096115.1.1,105.6,NGS,18.35,19.35,87.25,86.25,INLT,UNK,,50,UNK,,UNK,1
10147018,GW096115.1.1,105.6,NGS,0,20.5,105.6,85.1,UNK,UNK,,,UNK,,AUG,1
10134563,GW096135.1.1,111.81,NGS,0,14,111.81,97.81,LIN,UNK,80,90,UNK,,UNK,1
10134563,GW096135.1.1,111.81,NGS,14,17,97.81,94.81,INLT,UNK,80,90,UNK,,UNK,1
10134563,GW096135.1.1,111.81,NGS,17,20,94.81,91.81,LIN,UNK,80,90,UNK,,UNK,1
10134563,GW096135.1.1,111.81,NGS,0,23,111.81,88.81,UNK,UNK,,200,UNK,,ROT,1
10143896,GW096135.4.4,111.81,NGS,0,72,111.81,39.81,LIN,UNK,80,90,UNK,,UNK,1
10143896,GW096135.4.4,111.81,NGS,72,75,39.81,36.81,INLT,UNK,,90,UNK,,UNK,1
10143896,GW096135.4.4,111.81,NGS,75,78,36.81,33.81,LIN,UNK,80,90,UNK,,UNK,1
10143896,GW096135.4.4,111.81,NGS,0,91,111.81,20.81,UNK,UNK,,200,UNK,,ROT,1
10134815,GW096111.1.1,106.28,NGS,21.4,22.4,84.88,83.88,INLT,UNK,,50,UNK,,UNK,1
10134815,GW096111.1.1,106.28,NGS,0,25.4,106.28,80.88,UNK,UNK,,,UNK,,AUG,1
10070067,GW062597.1.1,,NGS,0,92,,,LIN,UNK,,127,UNK,,UNK,1
10070067,GW062597.1.1,,NGS,0,7,,,LIN,UNK,,159,UNK,,UNK,1
10118762,GW070863.1.1,108,NGS,9,11,99,97,INLT,UNK,,,UNK,,UNK,1
10118762,GW070863.1.1,108,NGS,0,12,108,96,UNK,UNK,,350,UNK,,ROT,1
10120170,GW098197.1.1,101.06,NGS,38,44,63.06,57.06,INLT,UNK,,114.3,UNK,,UNK,1
10120170,GW098197.1.1,101.06,NGS,0,50,101.06,51.06,UNK,UNK,,215.9,UNK,,ROT,1
10145446,GW098199.1.1,102.09,NGS,20,23,82.09,79.09,INLT,UNK,,114.3,UNK,,UNK,1
10145446,GW098199.1.1,102.09,NGS,0,25,102.09,77.09,UNK,UNK,,215.9,UNK,,ROT,1
10120364,GW098200.1.1,102.21,NGS,12,15,90.21,87.21,INLT,UNK,,114.3,UNK,,UNK,1
10120364,GW098200.1.1,102.21,NGS,15,17,87.21,85.21,LIN,UNK,101.7,114.3,UNK,,UNK,1
10120364,GW098200.1.1,102.21,NGS,0,17,102.21,85.21,UNK,UNK,,216,UNK,,ROT,1
10145057,GW098199.2.2,102.09,NGS,97,106,5.09,-3.91,INLT,UNK,,114.3,UNK,,UNK,1
10145057,GW098199.2.2,102.09,NGS,0,112,102.09,-9.91,UNK,UNK,,215.9,UNK,,ROT,1
10130999,GW273065.1.1,,NGS,0,352,,,LIN,UNK,158.4,168,UNK,,UNK,1
10130999,GW273065.1.1,,NGS,0,117,,,LIN,UNK,232.2,245,UNK,,UNK,1
10130999,GW273065.1.1,,NGS,341,587,,,LIN,UNK,131.4,141,UNK,,UNK,1
10130999,GW273065.1.1,,NGS,371,587,,,INLT,UNK,,141,UNK,,UNK,1
10130999,GW273065.1.1,,NGS,0,117,,,UNK,UNK,,311,UNK,,ROT,1
10130999,GW273065.1.1,,NGS,117,352,,,UNK,UNK,,216,UNK,,ROT,1
10130999,GW273065.1.1,,NGS,352,587,,,UNK,UNK,,152,UNK,,ROT,1
10141539,GW096134.2.2,112.526,NGS,0,81,112.526,31.526,LIN,UNK,80,90,UNK,,UNK,1
10141539,GW096134.2.2,112.526,NGS,81,87,31.526,25.526,INLT,UNK,,90,UNK,,UNK,1
10141539,GW096134.2.2,112.526,NGS,87,90,25.526,22.526,LIN,UNK,80,90,UNK,,UNK,1
10141539,GW096134.2.2,112.526,NGS,0,90,112.526,22.526,UNK,UNK,,200,UNK,,ROT,1
10140190,GW096136.2.2,112.646,NGS,0,35,112.646,77.646,LIN,UNK,80,90,UNK,,UNK,1
10140190,GW096136.2.2,112.646,NGS,35,38,77.646,74.646,INLT,UNK,80,90,UNK,,UNK,1
10140190,GW096136.2.2,112.646,NGS,38,41,74.646,71.646,LIN,UNK,80,90,UNK,,UNK,1
10140190,GW096136.2.2,112.646,NGS,0,41,112.646,71.646,UNK,UNK,,200,UNK,,ROT,1
10125619,GW098196.1.1,101.33,NGS,40,46,61.33,55.33,INLT,UNK,,114.3,UNK,,UNK,1
10125619,GW098196.1.1,101.33,NGS,0,72,101.33,29.33,UNK,UNK,,215.9,UNK,,ROT,1
10146090,GW098198.1.1,101.62,NGS,9,15,92.62,86.62,INLT,UNK,,114.3,UNK,,UNK,1
10146090,GW098198.1.1,101.62,NGS,0,17,101.62,84.62,UNK,UNK,,215.9,UNK,,ROT,1
10128946,GW098201.1.1,100.9,NGS,93,99,7.9,1.9,INLT,UNK,,114.3,UNK,,UNK,1
10128946,GW098201.1.1,100.9,NGS,99,117,1.9,-16.1,LIN,UNK,101.7,114.3,UNK,,UNK,1
10128946,GW098201.1.1,100.9,NGS,0,117,100.9,-16.1,UNK,UNK,,216,UNK,,ROT,1
10129714,GW098203.1.1,102.28,NGS,91,97,11.28,5.28,INLT,UNK,,114.3,UNK,,UNK,1
10129714,GW098203.1.1,102.28,NGS,97,103,5.28,-0.72,LIN,UNK,101.7,114.3,UNK,,UNK,1
10129714,GW098203.1.1,102.28,NGS,0,103,102.28,-0.72,UNK,UNK,,216,UNK,,ROT,1
10135006,GW098205.1.1,101.34,NGS,26,32,75.34,69.34,INLT,UNK,,114.3,UNK,,UNK,1
10135006,GW098205.1.1,101.34,NGS,32,40,69.34,61.34,LIN,UNK,101.7,114.3,UNK,,UNK,1
10135006,GW098205.1.1,101.34,NGS,0,40,101.34,61.34,UNK,UNK,,216,UNK,,ROT,1
10021430,GW066626.1.1,200,NGS,0,79.6,200,120.4,LIN,UNK,,135,UNK,,UNK,1
10021430,GW066626.1.1,200,NGS,55,79,145,121,INLT,UNK,,135,UNK,,UNK,1
10124483,GW058210.1.1,,NGS,0,42.6,,,LIN,UNK,,140,UNK,,UNK,1
10124483,GW058210.1.1,,NGS,0,30,,,LIN,UNK,,168,UNK,,UNK,1
10124483,GW058210.1.1,,NGS,0.001,48.5,,,LIN,UNK,,140,UNK,,UNK,1
10124483,GW058210.1.1,,NGS,0.001,44.2,,,LIN,UNK,,168,UNK,,UNK,1
10124483,GW058210.1.1,,NGS,44.8,47.5,,,INLT,UNK,,140,UNK,,UNK,1
10147026,GW088333.1.1,100.23,NGS,10,12,90.23,88.23,INLT,UNK,,56,UNK,,UNK,1
10147026,GW088333.1.1,100.23,NGS,0,15,100.23,85.23,UNK,UNK,,150,UNK,,AUG,1
10119697,GW088334.1.1,100.23,NGS,9.86,11.86,90.37,88.37,INLT,UNK,,56,UNK,,UNK,1
10119697,GW088334.1.1,100.23,NGS,0,15,100.23,85.23,UNK,UNK,,150,UNK,,AUG,1
10070824,GW273211.1.1,,NGS,0,28,,,LIN,UNK,50,60,UNK,,UNK,1
10070824,GW273211.1.1,,NGS,28,30,,,INLT,UNK,,60,UNK,,UNK,1
10070824,GW273211.1.1,,NGS,30,31,,,LIN,UNK,50,60,UNK,,UNK,1
10070824,GW273211.1.1,,NGS,0,42.75,,,UNK,UNK,,141,UNK,,ROT,1
10119606,GW096135.3.3,111.81,NGS,0,40,111.81,71.81,LIN,UNK,80,90,UNK,,UNK,1
10119606,GW096135.3.3,111.81,NGS,40,43,71.81,68.81,INLT,UNK,80,90,UNK,,UNK,1
10119606,GW096135.3.3,111.81,NGS,43,46,68.81,65.81,LIN,UNK,80,90,UNK,,UNK,1
10119606,GW096135.3.3,111.81,NGS,0,50,111.81,61.81,UNK,UNK,,200,UNK,,ROT,1
10081801,GW273032.1.1,,NGS,0,15.5,,,LIN,UNK,141.9,160.5,UNK,,UNK,1
10081801,GW273032.1.1,,NGS,15.5,16.5,,,INLT,UNK,,168,UNK,,UNK,1
10081801,GW273032.1.1,,NGS,16.5,18.5,,,LIN,UNK,141.9,160.5,UNK,,UNK,1
10081801,GW273032.1.1,,NGS,0,1,,,UNK,UNK,,273,UNK,,ROT,1
10081801,GW273032.1.1,,NGS,1,18.5,,,UNK,UNK,,247,UNK,,ROT,1
10119845,GW273181.1.1,,NGS,25,35,,,INLT,UNK,,315,UNK,,UNK,1
10119845,GW273181.1.1,,NGS,0,38,,,UNK,UNK,,500,UNK,,CBT,1
10125765,GW273182.1.1,,NGS,30,40,,,INLT,UNK,,315,UNK,,UNK,1
10125765,GW273182.1.1,,NGS,40,41,,,LIN,UNK,297,315,UNK,,UNK,1
10125765,GW273182.1.1,,NGS,0,43,,,UNK,UNK,,500,UNK,,CBT,1
10144075,GW273055.1.1,,NGS,0,21,,,LIN,UNK,190.2,203,UNK,,UNK,1
10144075,GW273055.1.1,,NGS,0,92,,,LIN,UNK,260.2,273,UNK,,UNK,1
10144075,GW273055.1.1,,NGS,21,450,,,LIN,UNK,158.4,168,UNK,,UNK,1
10144075,GW273055.1.1,,NGS,441,719,,,LIN,UNK,131.4,141,UNK,,UNK,1
10144075,GW273055.1.1,,NGS,623,719,,,INLT,UNK,,141,UNK,,UNK,1
10144075,GW273055.1.1,,NGS,0,92,,,UNK,UNK,,340,UNK,,ROT,1
10144075,GW273055.1.1,,NGS,450,719,,,UNK,UNK,,152,UNK,,ROT,1
10144075,GW273055.1.1,,NGS,92,450,,,UNK,UNK,,216,UNK,,ROT,1
10048788,GW070717.1.1,125,NGS,0,4,125,121,LIN,UNK,,139,UNK,,UNK,1
10048788,GW070717.1.1,125,NGS,30,40,95,85,INLT,UNK,,139,UNK,,UNK,1
10055762,GW273285.1.1,,NGS,0,222,,,LIN,UNK,158,168,UNK,,UNK,1
10055762,GW273285.1.1,,NGS,0,76,,,LIN,UNK,260.2,273,UNK,,UNK,1
10055762,GW273285.1.1,,NGS,210,246,,,LIN,UNK,117.4,127,UNK,,UNK,1
10055762,GW273285.1.1,,NGS,246,327,,,INLT,UNK,,127,UNK,,UNK,1
10055762,GW273285.1.1,,NGS,0,76,,,UNK,UNK,,356,UNK,,ROT,1
10055762,GW273285.1.1,,NGS,222,327,,,UNK,UNK,,152,UNK,,ROT,1
10055762,GW273285.1.1,,NGS,76,222,,,UNK,UNK,,216,UNK,,ROT,1
10139562,GW273148.1.1,,NGS,0,120,,,LIN,UNK,158.4,168,UNK,,UNK,1
10139562,GW273148.1.1,,NGS,110,206,,,LIN,UNK,131.4,141,UNK,,UNK,1
10139562,GW273148.1.1,,NGS,170,206,,,INLT,UNK,,141,UNK,,UNK,1
10139562,GW273148.1.1,,NGS,0,120,,,UNK,UNK,,216,UNK,,ROT,1
10139562,GW273148.1.1,,NGS,120,206,,,UNK,UNK,,152,UNK,,ROT,1
10128364,GW273160.1.1,,NGS,0,251,,,LIN,UNK,230.3,245,UNK,,UNK,1
10128364,GW273160.1.1,,NGS,230,329,,,LIN,UNK,158.4,168,UNK,,UNK,1
10128364,GW273160.1.1,,NGS,284,290,,,INLT,UNK,,168,UNK,,UNK,1
10128364,GW273160.1.1,,NGS,290,296,,,INLT,UNK,,168,UNK,,UNK,1
10128364,GW273160.1.1,,NGS,296,299,,,INLT,UNK,,168,UNK,,UNK,1
