BoreID,HydroCode,RefElev,RefElevDesc,FromDepth,ToDepth,TopElev,BottomElev,HGUID,HGUNumber,NafHGUNumber,Description,Author,Source,Comment,Scenario,LogType,HydroID,NafHGUName,GA_UNIT,GA_STRATNO
10075758,GW027508.1.1,72.99,UNK,18.29,30.48,54.7,42.51,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10128660,GW033354.1.1,72.99,UNK,0,3.05,72.99,69.94,11000014,104011,104010,Clay,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10128660,GW033354.1.1,72.99,UNK,3.05,9.14,69.94,63.85,11000014,104011,104010,Clay,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10128660,GW033354.1.1,72.99,UNK,9.14,18.29,63.85,54.7,11000014,104011,104010,Clay,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10128660,GW033354.1.1,72.99,UNK,18.29,21.64,54.7,51.35,11000014,104011,104010,Clay,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10128660,GW033354.1.1,72.99,UNK,21.64,22.86,51.35,50.13,11000014,104011,104010,Clay,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10128660,GW033354.1.1,72.99,UNK,22.86,23.77,50.13,49.22,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10128660,GW033354.1.1,72.99,UNK,22.86,23.77,50.13,49.22,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10128660,GW033354.1.1,72.99,UNK,23.77,24.38,49.22,48.61,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10128660,GW033354.1.1,72.99,UNK,23.77,24.38,49.22,48.61,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10128528,GW034666.1.1,72.68,UNK,0,22.86,72.68,49.82,11000018,100131,100003,Clay,UNK,UNK,,0,1,11000018,"Quaternary alluvial, lacustrine and colluvial sediments",,-999999
10128528,GW034666.1.1,72.68,UNK,22.86,26.51,49.82,46.17,11000016,105002,105002,Clay,UNK,UNK,,0,1,11000016,Blanchetown Clay,Blanchetown Clay,1918
10128528,GW034666.1.1,72.68,UNK,26.51,37.18,46.17,35.5,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10128528,GW034666.1.1,72.68,UNK,26.51,37.18,46.17,35.5,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10128528,GW034666.1.1,72.68,UNK,37.18,42.36,35.5,30.32,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10128528,GW034666.1.1,72.68,UNK,37.18,42.36,35.5,30.32,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10002559,GW034971.1.1,86.94,UNK,0,0.6,86.94,86.34,11000014,104011,104010,Loam,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10002559,GW034971.1.1,86.94,UNK,0.6,5.18,86.34,81.76,11000014,104011,104010,Limestone,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10002559,GW034971.1.1,86.94,UNK,5.18,11.27,81.76,75.67,11000014,104011,104010,Clay,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10002559,GW034971.1.1,86.94,UNK,11.27,18.28,75.67,68.66,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10002559,GW034971.1.1,86.94,UNK,11.27,18.28,75.67,68.66,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10002559,GW034971.1.1,86.94,UNK,18.28,21.64,68.66,65.3,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10002559,GW034971.1.1,86.94,UNK,18.28,21.64,68.66,65.3,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10002559,GW034971.1.1,86.94,UNK,21.64,22.55,65.3,64.39,11000023,110007,110008,Rock,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10002559,GW034971.1.1,86.94,UNK,21.64,22.55,65.3,64.39,11000023,110007,110008,Rock,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10002559,GW034971.1.1,86.94,UNK,22.55,25.9,64.39,61.04,11000023,110007,110008,Loam,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10002559,GW034971.1.1,86.94,UNK,22.55,25.9,64.39,61.04,11000023,110007,110008,Loam,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10002559,GW034971.1.1,86.94,UNK,25.9,26.67,61.04,60.27,11000023,110007,110008,Rock,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10002559,GW034971.1.1,86.94,UNK,25.9,26.67,61.04,60.27,11000023,110007,110008,Rock,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10002559,GW034971.1.1,86.94,UNK,26.67,31.24,60.27,55.7,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10002559,GW034971.1.1,86.94,UNK,26.67,31.24,60.27,55.7,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10002559,GW034971.1.1,86.94,UNK,31.24,37.33,55.7,49.61,11000023,110007,110008,Sandstone,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10002559,GW034971.1.1,86.94,UNK,31.24,37.33,55.7,49.61,11000023,110007,110008,Sandstone,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10002857,GW034972.1.1,80,UNK,0,0.6,80,79.4,11000014,104011,104010,Topsoil,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10002857,GW034972.1.1,80,UNK,0.6,6.09,79.4,73.91,11000014,104011,104010,Clay,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10002857,GW034972.1.1,80,UNK,6.09,7.62,73.91,72.38,11000014,104011,104010,Rock,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10002857,GW034972.1.1,80,UNK,7.62,21.03,72.38,58.97,11000023,110007,110008,Sandstone,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10002857,GW034972.1.1,80,UNK,7.62,21.03,72.38,58.97,11000023,110007,110008,Sandstone,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10002857,GW034972.1.1,80,UNK,21.03,21.64,58.97,58.36,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10002857,GW034972.1.1,80,UNK,21.03,21.64,58.97,58.36,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10002857,GW034972.1.1,80,UNK,21.64,38.1,58.36,41.9,11000023,110007,110008,Sandstone,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10002857,GW034972.1.1,80,UNK,21.64,38.1,58.36,41.9,11000023,110007,110008,Sandstone,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10002857,GW034972.1.1,80,UNK,38.1,43.58,41.9,36.42,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10002857,GW034972.1.1,80,UNK,38.1,43.58,41.9,36.42,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10002857,GW034972.1.1,80,UNK,43.58,57.6,36.42,22.4,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10002857,GW034972.1.1,80,UNK,43.58,57.6,36.42,22.4,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10002857,GW034972.1.1,80,UNK,57.6,61.26,22.4,18.74,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10002857,GW034972.1.1,80,UNK,57.6,61.26,22.4,18.74,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10032308,GW035058.1.1,74.01,UNK,0,0.45,74.01,73.56,11000014,104011,104010,Topsoil,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10032308,GW035058.1.1,74.01,UNK,0.45,3.04,73.56,70.97,11000014,104011,104010,Clay,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10032308,GW035058.1.1,74.01,UNK,3.04,10.66,70.97,63.35,11000014,104011,104010,(Unknown),UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10032308,GW035058.1.1,74.01,UNK,10.66,17.98,63.35,56.03,11000023,110007,110008,Sandstone,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10032308,GW035058.1.1,74.01,UNK,10.66,17.98,63.35,56.03,11000023,110007,110008,Sandstone,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10032308,GW035058.1.1,74.01,UNK,17.98,19.5,56.03,54.51,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10032308,GW035058.1.1,74.01,UNK,17.98,19.5,56.03,54.51,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10032308,GW035058.1.1,74.01,UNK,19.5,19.59,54.51,54.42,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10032308,GW035058.1.1,74.01,UNK,19.5,19.59,54.51,54.42,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10032308,GW035058.1.1,74.01,UNK,19.59,28.74,54.42,45.27,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10032308,GW035058.1.1,74.01,UNK,19.59,28.74,54.42,45.27,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10032308,GW035058.1.1,74.01,UNK,28.74,38.4,45.27,35.61,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10032308,GW035058.1.1,74.01,UNK,28.74,38.4,45.27,35.61,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10032308,GW035058.1.1,74.01,UNK,38.4,50.59,35.61,23.42,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10032308,GW035058.1.1,74.01,UNK,38.4,50.59,35.61,23.42,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10036777,GW035405.1.1,74.82,UNK,0,0.6,74.82,74.22,11000018,100131,100003,Soil,UNK,UNK,,0,1,11000018,"Quaternary alluvial, lacustrine and colluvial sediments",,-999999
10036777,GW035405.1.1,74.82,UNK,0.6,10.66,74.22,64.16,11000018,100131,100003,Clay,UNK,UNK,,0,1,11000018,"Quaternary alluvial, lacustrine and colluvial sediments",,-999999
10036777,GW035405.1.1,74.82,UNK,10.66,16.76,64.16,58.06,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10036777,GW035405.1.1,74.82,UNK,10.66,16.76,64.16,58.06,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10036777,GW035405.1.1,74.82,UNK,16.76,21.33,58.06,53.49,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10036777,GW035405.1.1,74.82,UNK,16.76,21.33,58.06,53.49,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10036777,GW035405.1.1,74.82,UNK,21.33,24.38,53.49,50.44,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10036777,GW035405.1.1,74.82,UNK,21.33,24.38,53.49,50.44,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10036777,GW035405.1.1,74.82,UNK,24.38,28.95,50.44,45.87,11000023,110007,110008,Silt,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10036777,GW035405.1.1,74.82,UNK,24.38,28.95,50.44,45.87,11000023,110007,110008,Silt,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10036777,GW035405.1.1,74.82,UNK,28.95,35.05,45.87,39.77,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10036777,GW035405.1.1,74.82,UNK,28.95,35.05,45.87,39.77,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10145445,GW036806.1.1,74.39,UNK,0,1,74.39,73.39,11000018,100131,100003,Topsoil,UNK,UNK,,0,1,11000018,"Quaternary alluvial, lacustrine and colluvial sediments",,-999999
10145445,GW036806.1.1,74.39,UNK,1,7,73.39,67.39,11000018,100131,100003,Clay,UNK,UNK,,0,1,11000018,"Quaternary alluvial, lacustrine and colluvial sediments",,-999999
10145445,GW036806.1.1,74.39,UNK,7,29,67.39,45.39,11000018,100131,100003,Clay,UNK,UNK,,0,1,11000018,"Quaternary alluvial, lacustrine and colluvial sediments",,-999999
10145445,GW036806.1.1,74.39,UNK,29,34,45.39,40.39,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10145445,GW036806.1.1,74.39,UNK,29,34,45.39,40.39,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10145445,GW036806.1.1,74.39,UNK,34,46,40.39,28.39,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10145445,GW036806.1.1,74.39,UNK,34,46,40.39,28.39,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10145445,GW036806.1.1,74.39,UNK,46,52,28.39,22.39,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10145445,GW036806.1.1,74.39,UNK,46,52,28.39,22.39,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10145445,GW036806.1.1,74.39,UNK,52,59,22.39,15.39,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10145445,GW036806.1.1,74.39,UNK,52,59,22.39,15.39,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10145445,GW036806.1.1,74.39,UNK,59,61,15.39,13.39,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10145445,GW036806.1.1,74.39,UNK,59,61,15.39,13.39,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10145445,GW036806.1.1,74.39,UNK,61,62,13.39,12.39,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10145445,GW036806.1.1,74.39,UNK,61,62,13.39,12.39,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10145445,GW036806.1.1,74.39,UNK,62,70,12.39,4.39,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10145445,GW036806.1.1,74.39,UNK,62,70,12.39,4.39,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10145445,GW036806.1.1,74.39,UNK,70,75,4.39,-0.61,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10145445,GW036806.1.1,74.39,UNK,70,75,4.39,-0.61,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10145445,GW036806.1.1,74.39,UNK,75,76,-0.61,-1.61,11000010,133238,133270,Rock,UNK,UNK,,0,1,11000010,Lachlan Fold Belt - Undifferentiated,,-999999
10145445,GW036806.1.1,74.39,UNK,76,78,-1.61,-3.61,11000010,133238,133270,Sandstone,UNK,UNK,,0,1,11000010,Lachlan Fold Belt - Undifferentiated,,-999999
10145445,GW036806.1.1,74.39,UNK,78,90,-3.61,-15.61,11000010,133238,133270,(Unknown),UNK,UNK,,0,1,11000010,Lachlan Fold Belt - Undifferentiated,,-999999
10145445,GW036806.1.1,74.39,UNK,90,115,-15.61,-40.61,11000010,133238,133270,(Unknown),UNK,UNK,,0,1,11000010,Lachlan Fold Belt - Undifferentiated,,-999999
10145445,GW036806.1.1,74.39,UNK,115,116,-40.61,-41.61,11000010,133238,133270,Bedrock,UNK,UNK,,0,1,11000010,Lachlan Fold Belt - Undifferentiated,,-999999
10145445,GW036806.1.1,74.39,UNK,116,117,-41.61,-42.61,11000010,133238,133270,(Unknown),UNK,UNK,,0,1,11000010,Lachlan Fold Belt - Undifferentiated,,-999999
10135181,GW036807.1.1,71.06,UNK,0,1,71.06,70.06,11000014,104011,104010,Topsoil,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10135181,GW036807.1.1,71.06,UNK,1,5,70.06,66.06,11000014,104011,104010,Clay,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10135181,GW036807.1.1,71.06,UNK,5,12,66.06,59.06,11000014,104011,104010,Clay,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10135181,GW036807.1.1,71.06,UNK,12,14,59.06,57.06,11000014,104011,104010,Clay,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10135181,GW036807.1.1,71.06,UNK,14,45,57.06,26.06,11000016,105002,105002,Clay,UNK,UNK,,0,1,11000016,Blanchetown Clay,Blanchetown Clay,1918
10135181,GW036807.1.1,71.06,UNK,45,52,26.06,19.06,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10135181,GW036807.1.1,71.06,UNK,45,52,26.06,19.06,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10135181,GW036807.1.1,71.06,UNK,52,56,19.06,15.06,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10135181,GW036807.1.1,71.06,UNK,52,56,19.06,15.06,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10135181,GW036807.1.1,71.06,UNK,56,64,15.06,7.06,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10135181,GW036807.1.1,71.06,UNK,56,64,15.06,7.06,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10135181,GW036807.1.1,71.06,UNK,64,82,7.06,-10.94,11000024,115028,115024,Clay,UNK,UNK,,0,1,11000024,Lower Renmark Group,Renmark Group,16036
10135181,GW036807.1.1,71.06,UNK,82,92,-10.94,-20.94,11000024,115028,115024,Clay,UNK,UNK,,0,1,11000024,Lower Renmark Group,Renmark Group,16036
10135181,GW036807.1.1,71.06,UNK,92,99,-20.94,-27.94,11000024,115028,115024,Sandstone,UNK,UNK,,0,1,11000024,Lower Renmark Group,Renmark Group,16036
10135181,GW036807.1.1,71.06,UNK,99,105,-27.94,-33.94,11000024,115028,115024,Clay,UNK,UNK,,0,1,11000024,Lower Renmark Group,Renmark Group,16036
10135181,GW036807.1.1,71.06,UNK,105,142,-33.94,-70.94,11000024,115028,115024,Clay,UNK,UNK,,0,1,11000024,Lower Renmark Group,Renmark Group,16036
10135181,GW036807.1.1,71.06,UNK,142,152,-70.94,-80.94,11000010,133238,133270,Rock,UNK,UNK,,0,1,11000010,Lachlan Fold Belt - Undifferentiated,,-999999
10003699,GW042677.1.1,73.57,UNK,0,15,73.57,58.57,-19999999,-9999,-9999,Sand,UNK,UNK,,0,1,-19999999,Unknown,,-999999
10003699,GW042677.1.1,73.57,UNK,15,36,58.57,37.57,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10003699,GW042677.1.1,73.57,UNK,15,36,58.57,37.57,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10003699,GW042677.1.1,73.57,UNK,36,55,37.57,18.57,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10003699,GW042677.1.1,73.57,UNK,36,55,37.57,18.57,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10003699,GW042677.1.1,73.57,UNK,55,62,18.57,11.57,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10003699,GW042677.1.1,73.57,UNK,55,62,18.57,11.57,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10003699,GW042677.1.1,73.57,UNK,62,73.25,11.57,0.32,11000023,110007,110008,Shale,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10003699,GW042677.1.1,73.57,UNK,62,73.25,11.57,0.32,11000023,110007,110008,Shale,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10003953,GW042678.1.1,78.74,UNK,0,50,78.74,28.74,11000023,110007,110008,Shale,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10003953,GW042678.1.1,78.74,UNK,0,50,78.74,28.74,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10003953,GW042678.1.1,78.74,UNK,0,50,78.74,28.74,11000023,110007,110008,,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10003953,GW042678.1.1,78.74,UNK,0,50,78.74,28.74,11000023,110007,110008,Shale,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10003953,GW042678.1.1,78.74,UNK,0,50,78.74,28.74,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10003953,GW042678.1.1,78.74,UNK,0,50,78.74,28.74,11000023,110007,110008,,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10003953,GW042678.1.1,78.74,UNK,50,77.83,28.74,0.91,11000024,115028,115024,Sandstone,UNK,UNK,,0,1,11000024,Lower Renmark Group,Renmark Group,16036
10003953,GW042678.1.1,78.74,UNK,50,77.83,28.74,0.91,11000024,115028,115024,Sand,UNK,UNK,,0,1,11000024,Lower Renmark Group,Renmark Group,16036
10003560,GW042679.1.1,78.46,UNK,0,64,78.46,14.46,11000010,133238,133270,Clay,UNK,UNK,,0,1,11000010,Lachlan Fold Belt - Undifferentiated,,-999999
10003560,GW042679.1.1,78.46,UNK,64,69.26,14.46,9.2,11000010,133238,133270,Gravel,UNK,UNK,,0,1,11000010,Lachlan Fold Belt - Undifferentiated,,-999999
10003560,GW042679.1.1,78.46,UNK,69.26,71.76,9.2,6.7,11000010,133238,133270,Clay,UNK,UNK,,0,1,11000010,Lachlan Fold Belt - Undifferentiated,,-999999
10003560,GW042679.1.1,78.46,UNK,71.76,71.79,6.7,6.67,11000010,133238,133270,Rock,UNK,UNK,,0,1,11000010,Lachlan Fold Belt - Undifferentiated,,-999999
10028598,GW057138.1.1,76.06,UNK,0,1.2,76.06,74.86,11000018,100131,100003,Clay,UNK,UNK,,0,1,11000018,"Quaternary alluvial, lacustrine and colluvial sediments",,-999999
10028598,GW057138.1.1,76.06,UNK,1.2,10.1,74.86,65.96,11000018,100131,100003,Clay,UNK,UNK,,0,1,11000018,"Quaternary alluvial, lacustrine and colluvial sediments",,-999999
10028598,GW057138.1.1,76.06,UNK,10.1,11,65.96,65.06,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10028598,GW057138.1.1,76.06,UNK,10.1,11,65.96,65.06,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10028598,GW057138.1.1,76.06,UNK,11,20.4,65.06,55.66,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10028598,GW057138.1.1,76.06,UNK,11,20.4,65.06,55.66,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10028598,GW057138.1.1,76.06,UNK,20.4,35.7,55.66,40.36,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10028598,GW057138.1.1,76.06,UNK,20.4,35.7,55.66,40.36,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10028598,GW057138.1.1,76.06,UNK,35.7,40.5,40.36,35.56,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10028598,GW057138.1.1,76.06,UNK,35.7,40.5,40.36,35.56,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10028598,GW057138.1.1,76.06,UNK,40.5,41.8,35.56,34.26,11000024,115028,115024,Sand,UNK,UNK,,0,1,11000024,Lower Renmark Group,Renmark Group,16036
10028598,GW057138.1.1,76.06,UNK,41.8,42.7,34.26,33.36,11000024,115028,115024,Clay,UNK,UNK,,0,1,11000024,Lower Renmark Group,Renmark Group,16036
10140006,GW088212.1.1,,NGS,0,0.5,,,-19999999,-9999,-9999,,Mark Mitchell,DL,,1,1,-19999999,Unknown,,-999999
10140006,GW088212.1.1,,NGS,0.5,6,,,-19999999,-9999,-9999,,Mark Mitchell,DL,,1,1,-19999999,Unknown,,-999999
10140006,GW088212.1.1,,NGS,6,13.5,,,-19999999,-9999,-9999,,Mark Mitchell,DL,,1,1,-19999999,Unknown,,-999999
10045062,GW088214.1.1,37.66,UNK,0,0.5,37.66,37.16,11000018,100131,100003,Clay,UNK,UNK,,0,1,11000018,"Quaternary alluvial, lacustrine and colluvial sediments",,-999999
10045062,GW088214.1.1,37.66,UNK,0.5,1,37.16,36.66,11000018,100131,100003,Sandy Clay,UNK,UNK,,0,1,11000018,"Quaternary alluvial, lacustrine and colluvial sediments",,-999999
10045062,GW088214.1.1,37.66,UNK,1,3,36.66,34.66,11000018,100131,100003,Clay,UNK,UNK,,0,1,11000018,"Quaternary alluvial, lacustrine and colluvial sediments",,-999999
10045062,GW088214.1.1,37.66,UNK,3,3.5,34.66,34.16,11000018,100131,100003,Clay,UNK,UNK,,0,1,11000018,"Quaternary alluvial, lacustrine and colluvial sediments",,-999999
10146089,GW098195.1.1,101.99,NGS,0,15,101.99,86.99,-19999999,-9999,-9999,Narrabri formation.,DWE,DU,,1,1,-19999999,Unknown,,-999999
